sample_id	study	mark	track_variant	bigwig_file	display_name	locus_tag	role	chrom	gene_start_1based	gene_end_1based	strand	metric	region_start_1based	region_end_1based	region_length_bp	covered_bases	missing_bases	exact_zero_bases	mean_cpm	max_cpm	nonzero_fraction	genome_percentile_midrank	genome_rank_desc	genome_population_n	reporter_set_rank_desc	reporter_set_n
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	mus-26	NCU06577	TLS	CM002239.1	1682372	1684719	-	promoter	1684520	1685719	1200	1200	0	100	4.351103	12.112200	0.916667	92.379239	742.000000	9730	3.000000	8
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	mus-26	NCU06577	TLS	CM002239.1	1682372	1684719	-	gene_body	1682372	1684719	2348	2348	0	420	1.282613	3.391420	0.821124	36.901336	6140.000000	9730	8.000000	8
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	mus-26	NCU06577	TLS	CM002239.1	1682372	1684719	-	gene_body_plus_minus_2kb	1680372	1686719	6348	6348	0	600	3.987253	15.988100	0.905482	82.821172	1672.000000	9730	2.000000	8
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	polh	NCU01936	TLS	CM002236.1	1954685	1958363	-	promoter	1958164	1959363	1200	1200	0	70	2.361070	11.143200	0.941667	78.730730	2070.000000	9730	5.000000	8
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	polh	NCU01936	TLS	CM002236.1	1954685	1958363	-	gene_body	1954685	1958363	3679	3679	0	160	4.234099	16.472601	0.956510	68.977390	3019.000000	9730	3.000000	8
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	polh	NCU01936	TLS	CM002236.1	1954685	1958363	-	gene_body_plus_minus_2kb	1952685	1960363	7679	7679	0	960	2.797713	16.472601	0.874984	60.344296	3859.000000	9730	5.000000	8
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	qde-3	NCU08598	RecQ	CM002236.1	9534663	9542052	+	promoter	9533663	9534862	1200	1200	0	148	1.374330	5.813850	0.876667	59.912641	3901.000000	9730	8.000000	8
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	qde-3	NCU08598	RecQ	CM002236.1	9534663	9542052	+	gene_body	9534663	9542052	7390	7390	0	1150	2.385201	14.050100	0.844384	48.741007	4988.000000	9730	6.000000	8
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	qde-3	NCU08598	RecQ	CM002236.1	9534663	9542052	+	gene_body_plus_minus_2kb	9532663	9544052	11390	11390	0	2190	1.968747	14.050100	0.807726	41.351490	5707.000000	9730	8.000000	8
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	recQ2	NCU03337	RecQ	CM002237.1	1049668	1051643	-	promoter	1051444	1052643	1200	1200	0	190	1.483340	3.391420	0.841667	62.893114	3611.000000	9730	7.000000	8
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	recQ2	NCU03337	RecQ	CM002237.1	1049668	1051643	-	gene_body	1049668	1051643	1976	1976	0	143	2.896385	6.298340	0.927632	53.756423	4500.000000	9730	5.000000	8
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	recQ2	NCU03337	RecQ	CM002237.1	1049668	1051643	-	gene_body_plus_minus_2kb	1047668	1053643	5976	5976	0	660	2.116148	6.298340	0.889558	44.331963	5417.000000	9730	7.000000	8
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	mei-3	NCU02741	HR	CM002236.1	3390116	3391799	+	promoter	3389116	3390315	1200	1200	0	160	1.746174	8.720780	0.866667	68.741007	3042.000000	9730	6.000000	8
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	mei-3	NCU02741	HR	CM002236.1	3390116	3391799	+	gene_body	3390116	3391799	1684	1684	0	120	3.954155	10.658700	0.928741	65.513875	3356.000000	9730	4.000000	8
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	mei-3	NCU02741	HR	CM002236.1	3390116	3391799	+	gene_body_plus_minus_2kb	3388116	3393799	5684	5684	0	910	2.839674	14.050100	0.839901	61.166495	3779.000000	9730	4.000000	8
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	mus-11	NCU04275	HR	CM002240.1	5464383	5466903	+	promoter	5463383	5464582	1200	1200	0	0	7.707390	16.957100	1.000000	98.843782	113.000000	9730	1.000000	8
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	mus-11	NCU04275	HR	CM002240.1	5464383	5466903	+	gene_body	5464383	5466903	2521	2521	0	170	4.780496	17.926100	0.932566	76.038027	2332.000000	9730	2.000000	8
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	mus-11	NCU04275	HR	CM002240.1	5464383	5466903	+	gene_body_plus_minus_2kb	5462383	5468903	6521	6521	0	633	3.783477	17.926100	0.902929	79.748201	1971.000000	9730	3.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	mus-9	NCU11188	checkpoint	CM002236.1	7782698	7790990	-	promoter	7790791	7791990	1200	1200	0	410	2.911587	20.552401	0.658333	78.895170	2054.000000	9730	4.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	mus-9	NCU11188	checkpoint	CM002236.1	7782698	7790990	-	gene_body	7782698	7790990	8293	8293	0	6443	2.529753	37.942902	0.223080	59.049332	3985.000000	9730	3.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	mus-9	NCU11188	checkpoint	CM002236.1	7782698	7790990	-	gene_body_plus_minus_2kb	7780698	7792990	12293	12293	0	8393	2.501385	37.942902	0.317254	53.674203	4508.000000	9730	5.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	uvs-2	NCU05210	TLS	CM002239.1	5741984	5743793	+	promoter	5740984	5742183	1200	1200	0	110	7.434430	25.295200	0.908333	91.690647	809.000000	9730	2.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	uvs-2	NCU05210	TLS	CM002239.1	5741984	5743793	+	gene_body	5741984	5743793	1810	1810	0	403	6.812072	25.295200	0.777348	79.162384	2028.000000	9730	1.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	uvs-2	NCU05210	TLS	CM002239.1	5741984	5743793	+	gene_body_plus_minus_2kb	5739984	5745793	5810	5810	0	2273	5.702314	25.295200	0.608778	88.268243	1142.000000	9730	1.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	mus-26	NCU06577	TLS	CM002239.1	1682372	1684719	-	promoter	1684520	1685719	1200	1200	0	211	13.207538	34.780998	0.824167	99.193217	79.000000	9730	1.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	mus-26	NCU06577	TLS	CM002239.1	1682372	1684719	-	gene_body	1682372	1684719	2348	2348	0	2110	0.220849	3.161910	0.101363	27.014388	7102.000000	9730	8.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	mus-26	NCU06577	TLS	CM002239.1	1682372	1684719	-	gene_body_plus_minus_2kb	1680372	1686719	6348	6348	0	3219	4.116504	34.780998	0.492911	74.825283	2450.000000	9730	2.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	polh	NCU01936	TLS	CM002236.1	1954685	1958363	-	promoter	1958164	1959363	1200	1200	0	670	2.783795	17.390499	0.441667	78.042138	2137.000000	9730	5.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	polh	NCU01936	TLS	CM002236.1	1954685	1958363	-	gene_body	1954685	1958363	3679	3679	0	2136	3.707654	26.876200	0.419407	62.841727	3616.000000	9730	2.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	polh	NCU01936	TLS	CM002236.1	1954685	1958363	-	gene_body_plus_minus_2kb	1952685	1960363	7679	7679	0	5036	2.094417	26.876200	0.344185	48.299075	5031.000000	9730	6.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	qde-3	NCU08598	RecQ	CM002236.1	9534663	9542052	+	promoter	9533663	9534862	1200	1200	0	680	1.085588	4.742860	0.433333	61.793422	3718.000000	9730	6.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	qde-3	NCU08598	RecQ	CM002236.1	9534663	9542052	+	gene_body	9534663	9542052	7390	7390	0	4792	1.349051	12.647600	0.351556	54.177801	4459.000000	9730	5.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	qde-3	NCU08598	RecQ	CM002236.1	9534663	9542052	+	gene_body_plus_minus_2kb	9532663	9544052	11390	11390	0	7758	1.133733	12.647600	0.318876	38.484070	5986.000000	9730	7.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	recQ2	NCU03337	RecQ	CM002237.1	1049668	1051643	-	promoter	1051444	1052643	1200	1200	0	1020	0.237143	1.580950	0.150000	35.025694	6322.500000	9730	7.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	recQ2	NCU03337	RecQ	CM002237.1	1049668	1051643	-	gene_body	1049668	1051643	1976	1976	0	1583	0.386437	3.161910	0.198887	39.665982	5871.000000	9730	7.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	recQ2	NCU03337	RecQ	CM002237.1	1049668	1051643	-	gene_body_plus_minus_2kb	1047668	1053643	5976	5976	0	5296	0.203704	3.161910	0.113788	17.178828	8059.000000	9730	8.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	mei-3	NCU02741	HR	CM002236.1	3390116	3391799	+	promoter	3389116	3390315	1200	1200	0	1120	0.105397	1.580950	0.066667	15.292909	8242.500000	9730	8.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	mei-3	NCU02741	HR	CM002236.1	3390116	3391799	+	gene_body	3390116	3391799	1684	1684	0	1155	0.515405	3.161910	0.314133	44.527235	5398.000000	9730	6.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	mei-3	NCU02741	HR	CM002236.1	3390116	3391799	+	gene_body_plus_minus_2kb	3388116	3393799	5684	5684	0	3435	3.261758	23.714300	0.395672	64.239466	3480.000000	9730	3.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	mus-11	NCU04275	HR	CM002240.1	5464383	5466903	+	promoter	5463383	5464582	1200	1200	0	170	5.090670	15.809500	0.858333	87.168551	1249.000000	9730	3.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	mus-11	NCU04275	HR	CM002240.1	5464383	5466903	+	gene_body	5464383	5466903	2521	2521	0	1310	2.363590	14.228600	0.480365	58.432682	4045.000000	9730	4.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	mus-11	NCU04275	HR	CM002240.1	5464383	5466903	+	gene_body_plus_minus_2kb	5462383	5468903	6521	6521	0	3293	2.944195	20.552401	0.495016	59.799589	3912.000000	9730	4.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	mus-9	NCU11188	checkpoint	CM002236.1	7782698	7790990	-	promoter	7790791	7791990	1200	1200	0	1180	0.106132	6.367930	0.016667	16.022610	8171.500000	9730	7.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	mus-9	NCU11188	checkpoint	CM002236.1	7782698	7790990	-	gene_body	7782698	7790990	8293	8293	0	7113	1.044301	12.735900	0.142289	52.625899	4610.000000	9730	2.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	mus-9	NCU11188	checkpoint	CM002236.1	7782698	7790990	-	gene_body_plus_minus_2kb	7780698	7792990	12293	12293	0	10323	1.206971	19.103800	0.160254	46.880781	5169.000000	9730	5.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	uvs-2	NCU05210	TLS	CM002239.1	5741984	5743793	+	promoter	5740984	5742183	1200	1200	0	1037	0.864977	6.367930	0.135833	47.759507	5083.500000	9730	5.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	uvs-2	NCU05210	TLS	CM002239.1	5741984	5743793	+	gene_body	5741984	5743793	1810	1810	0	1700	0.598094	12.735900	0.060773	33.828366	6439.000000	9730	6.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	uvs-2	NCU05210	TLS	CM002239.1	5741984	5743793	+	gene_body_plus_minus_2kb	5739984	5745793	5810	5810	0	4843	1.494987	19.103800	0.166437	50.909558	4777.000000	9730	3.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	mus-26	NCU06577	TLS	CM002239.1	1682372	1684719	-	promoter	1684520	1685719	1200	1200	0	710	3.077836	12.735900	0.408333	82.543679	1699.000000	9730	2.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	mus-26	NCU06577	TLS	CM002239.1	1682372	1684719	-	gene_body	1682372	1684719	2348	2348	0	2028	0.867861	6.367930	0.136286	46.932169	5164.000000	9730	4.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	mus-26	NCU06577	TLS	CM002239.1	1682372	1684719	-	gene_body_plus_minus_2kb	1680372	1686719	6348	6348	0	5228	1.213799	12.735900	0.176434	46.973279	5160.000000	9730	4.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	polh	NCU01936	TLS	CM002236.1	1954685	1958363	-	promoter	1958164	1959363	1200	1200	0	1113	0.870286	12.735900	0.072500	47.867420	5073.000000	9730	4.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	polh	NCU01936	TLS	CM002236.1	1954685	1958363	-	gene_body	1954685	1958363	3679	3679	0	3339	0.726973	12.735900	0.092416	40.765673	5764.000000	9730	5.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	polh	NCU01936	TLS	CM002236.1	1954685	1958363	-	gene_body_plus_minus_2kb	1952685	1960363	7679	7679	0	7339	0.348292	12.735900	0.044277	6.911614	9058.000000	9730	8.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	qde-3	NCU08598	RecQ	CM002236.1	9534663	9542052	+	promoter	9533663	9534862	1200	1200	0	980	1.167454	6.367930	0.183333	59.758479	3916.000000	9730	3.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	qde-3	NCU08598	RecQ	CM002236.1	9534663	9542052	+	gene_body	9534663	9542052	7390	7390	0	7140	0.215424	6.367930	0.033829	13.468654	8420.000000	9730	8.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	qde-3	NCU08598	RecQ	CM002236.1	9534663	9542052	+	gene_body_plus_minus_2kb	9532663	9544052	11390	11390	0	10680	0.402538	12.735900	0.062335	10.025694	8755.000000	9730	6.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	recQ2	NCU03337	RecQ	CM002237.1	1049668	1051643	-	promoter	1051444	1052643	1200	1200	0	1200	0.000000	0.000000	0.000000	7.667009	8984.500000	9730	8.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	recQ2	NCU03337	RecQ	CM002237.1	1049668	1051643	-	gene_body	1049668	1051643	1976	1976	0	1886	0.290037	6.367930	0.045547	17.076053	8069.000000	9730	7.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	recQ2	NCU03337	RecQ	CM002237.1	1049668	1051643	-	gene_body_plus_minus_2kb	1047668	1053643	5976	5976	0	5646	0.351643	6.367930	0.055221	7.178828	9032.000000	9730	7.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	mei-3	NCU02741	HR	CM002236.1	3390116	3391799	+	promoter	3389116	3390315	1200	1200	0	1175	0.132665	6.367930	0.020833	16.233299	8151.000000	9730	6.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	mei-3	NCU02741	HR	CM002236.1	3390116	3391799	+	gene_body	3390116	3391799	1684	1684	0	1414	1.020986	6.367930	0.160333	52.019527	4669.000000	9730	3.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	mei-3	NCU02741	HR	CM002236.1	3390116	3391799	+	gene_body_plus_minus_2kb	3388116	3393799	5684	5684	0	4334	3.450603	38.207600	0.237509	72.307297	2695.000000	9730	2.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	mus-11	NCU04275	HR	CM002240.1	5464383	5466903	+	promoter	5463383	5464582	1200	1200	0	722	3.948122	19.103800	0.398333	86.233299	1340.000000	9730	1.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	mus-11	NCU04275	HR	CM002240.1	5464383	5466903	+	gene_body	5464383	5466903	2521	2521	0	2103	1.257926	12.735900	0.165807	57.733813	4113.000000	9730	1.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	mus-11	NCU04275	HR	CM002240.1	5464383	5466903	+	gene_body_plus_minus_2kb	5462383	5468903	6521	6521	0	4523	5.046690	57.311298	0.306395	85.277492	1433.000000	9730	1.000000	8
