sample_id	study	mark	track_variant	bigwig_file	display_name	locus_tag	role	chrom	gene_start_1based	gene_end_1based	strand	metric	region_start_1based	region_end_1based	region_length_bp	covered_bases	missing_bases	exact_zero_bases	mean_cpm	max_cpm	nonzero_fraction	genome_percentile_midrank	genome_rank_desc	genome_population_n	reporter_set_rank_desc	reporter_set_n
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	nonduplicate	Ferraro2021_WT_H3K4me3.q20.nonduplicate.cpm.bw	his-3	NCU03139	alternative	CM002236.1	4694770	4697885	+	promoter	4693770	4694969	1200	1200	0	719	3.838031	19.654200	0.400833	85.894142	1373.000000	9730	2.000000	7
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	nonduplicate	Ferraro2021_WT_H3K4me3.q20.nonduplicate.cpm.bw	his-3	NCU03139	alternative	CM002236.1	4694770	4697885	+	gene_body	4694770	4697885	3116	3116	0	2396	1.576880	13.102800	0.231065	62.163412	3682.000000	9730	3.000000	7
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	nonduplicate	Ferraro2021_WT_H3K4me3.q20.nonduplicate.cpm.bw	his-3	NCU03139	alternative	CM002236.1	4694770	4697885	+	gene_body_plus_minus_2kb	4692770	4699885	7116	7116	0	5136	3.194684	45.859798	0.278246	69.583762	2960.000000	9730	4.000000	7
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	nonduplicate	Ferraro2021_WT_H3K4me3.q20.nonduplicate.cpm.bw	csr-1	NCU00726	exploratory	CM002236.1	7403946	7406381	-	promoter	7406182	7407381	1200	1200	0	269	12.949937	39.308399	0.775833	97.117163	281.000000	9730	1.000000	7
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	nonduplicate	Ferraro2021_WT_H3K4me3.q20.nonduplicate.cpm.bw	csr-1	NCU00726	exploratory	CM002236.1	7403946	7406381	-	gene_body	7403946	7406381	2436	2436	0	1481	3.213847	19.654200	0.392036	72.173690	2708.000000	9730	2.000000	7
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	nonduplicate	Ferraro2021_WT_H3K4me3.q20.nonduplicate.cpm.bw	csr-1	NCU00726	exploratory	CM002236.1	7403946	7406381	-	gene_body_plus_minus_2kb	7401946	7408381	6436	6436	0	3116	6.636909	39.308399	0.515848	92.430627	737.000000	9730	1.000000	7
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	pan-2	NCU10048	focal	CM002241.1	3264327	3266119	-	promoter	3265920	3267119	1200	1200	0	0	1.555230	2.823890	1.000000	37.199383	6111.000000	9730	4.000000	7
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	pan-2	NCU10048	focal	CM002241.1	3264327	3266119	-	gene_body	3264327	3266119	1793	1793	0	0	1.313684	2.823890	1.000000	10.673176	8692.000000	9730	7.000000	7
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	pan-2	NCU10048	focal	CM002241.1	3264327	3266119	-	gene_body_plus_minus_2kb	3262327	3268119	5793	5793	0	0	1.949049	8.942300	1.000000	52.523124	4620.000000	9730	5.000000	7
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	ad-3A	NCU03166	alternative	CM002236.1	4771247	4773157	-	promoter	4772958	4774157	1200	1200	0	0	1.323828	2.039470	1.000000	8.186023	8934.000000	9730	7.000000	7
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	ad-3A	NCU03166	alternative	CM002236.1	4771247	4773157	-	gene_body	4771247	4773157	1911	1911	0	0	1.401435	2.823890	1.000000	19.922919	7792.000000	9730	6.000000	7
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	ad-3A	NCU03166	alternative	CM002236.1	4771247	4773157	-	gene_body_plus_minus_2kb	4769247	4775157	5911	5911	0	0	1.458417	2.980770	1.000000	15.935252	8180.000000	9730	7.000000	7
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	ad-3B	NCU03194	alternative	CM002236.1	4864849	4867561	-	promoter	4867362	4868561	1200	1200	0	0	1.660079	2.667000	1.000000	52.142857	4657.000000	9730	3.000000	7
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	ad-3B	NCU03194	alternative	CM002236.1	4864849	4867561	-	gene_body	4864849	4867561	2713	2713	0	0	1.774051	3.137650	1.000000	57.589928	4127.000000	9730	3.000000	7
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	ad-3B	NCU03194	alternative	CM002236.1	4864849	4867561	-	gene_body_plus_minus_2kb	4862849	4869561	6713	6713	0	110	2.357749	9.099190	0.983614	66.634121	3247.000000	9730	3.000000	7
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	ad-8	NCU09789	alternative	CM002241.1	1125094	1129467	-	promoter	1129268	1130467	1200	1200	0	0	1.443320	3.294530	1.000000	20.457348	7740.000000	9730	5.000000	7
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	ad-8	NCU09789	alternative	CM002241.1	1125094	1129467	-	gene_body	1125094	1129467	4374	4374	0	0	3.515834	10.197400	1.000000	83.705036	1586.000000	9730	1.000000	7
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	ad-8	NCU09789	alternative	CM002241.1	1125094	1129467	-	gene_body_plus_minus_2kb	1123094	1131467	8374	8374	0	0	2.492286	10.197400	1.000000	71.228160	2800.000000	9730	2.000000	7
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	mtr	NCU06619	alternative	CM002239.1	1825042	1827519	-	promoter	1827320	1828519	1200	1200	0	0	1.358734	2.667000	1.000000	11.053443	8655.000000	9730	6.000000	7
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	mtr	NCU06619	alternative	CM002239.1	1825042	1827519	-	gene_body	1825042	1827519	2478	2478	0	0	1.609091	2.667000	1.000000	45.976362	5257.000000	9730	5.000000	7
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	mtr	NCU06619	alternative	CM002239.1	1825042	1827519	-	gene_body_plus_minus_2kb	1823042	1829519	6478	6478	0	0	1.581734	3.608300	1.000000	32.749229	6544.000000	9730	6.000000	7
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	his-3	NCU03139	alternative	CM002236.1	4694770	4697885	+	promoter	4693770	4694969	1200	1200	0	0	1.905470	4.706480	1.000000	72.368962	2689.000000	9730	2.000000	7
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	his-3	NCU03139	alternative	CM002236.1	4694770	4697885	+	gene_body	4694770	4697885	3116	3116	0	0	1.623755	3.294530	1.000000	47.168551	5141.000000	9730	4.000000	7
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	his-3	NCU03139	alternative	CM002236.1	4694770	4697885	+	gene_body_plus_minus_2kb	4692770	4699885	7116	7116	0	0	2.149794	8.157890	1.000000	59.090442	3981.000000	9730	4.000000	7
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	csr-1	NCU00726	exploratory	CM002236.1	7403946	7406381	-	promoter	7406182	7407381	1200	1200	0	0	4.874079	9.412950	1.000000	97.096608	283.000000	9730	1.000000	7
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	csr-1	NCU00726	exploratory	CM002236.1	7403946	7406381	-	gene_body	7403946	7406381	2436	2436	0	0	2.315628	5.647770	1.000000	68.001028	3114.000000	9730	2.000000	7
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	csr-1	NCU00726	exploratory	CM002236.1	7403946	7406381	-	gene_body_plus_minus_2kb	7401946	7408381	6436	6436	0	0	3.169876	9.412950	1.000000	88.021583	1166.000000	9730	1.000000	7
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	pan-2	NCU10048	focal	CM002241.1	3264327	3266119	-	promoter	3265920	3267119	1200	1200	0	321	0.653655	2.422440	0.732500	30.950668	6719.000000	9730	7.000000	7
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	pan-2	NCU10048	focal	CM002241.1	3264327	3266119	-	gene_body	3264327	3266119	1793	1793	0	379	0.926282	2.906930	0.788622	30.909558	6723.000000	9730	7.000000	7
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	pan-2	NCU10048	focal	CM002241.1	3264327	3266119	-	gene_body_plus_minus_2kb	3262327	3268119	5793	5793	0	650	2.185004	12.596700	0.887796	45.760534	5278.000000	9730	7.000000	7
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	ad-3A	NCU03166	alternative	CM002236.1	4771247	4773157	-	promoter	4772958	4774157	1200	1200	0	240	0.929005	4.360390	0.800000	45.123330	5340.000000	9730	5.000000	7
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	ad-3A	NCU03166	alternative	CM002236.1	4771247	4773157	-	gene_body	4771247	4773157	1911	1911	0	90	4.593126	16.472601	0.952904	73.581706	2571.000000	9730	4.000000	7
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	ad-3A	NCU03166	alternative	CM002236.1	4771247	4773157	-	gene_body_plus_minus_2kb	4769247	4775157	5911	5911	0	650	3.560178	17.926100	0.890036	76.068859	2329.000000	9730	2.000000	7
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	ad-3B	NCU03194	alternative	CM002236.1	4864849	4867561	-	promoter	4867362	4868561	1200	1200	0	20	1.360199	3.391420	0.983333	59.429599	3948.000000	9730	3.000000	7
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	ad-3B	NCU03194	alternative	CM002236.1	4864849	4867561	-	gene_body	4864849	4867561	2713	2713	0	30	4.627901	15.019100	0.988942	74.054471	2525.000000	9730	3.000000	7
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	ad-3B	NCU03194	alternative	CM002236.1	4864849	4867561	-	gene_body_plus_minus_2kb	4862849	4869561	6713	6713	0	471	3.348182	15.019100	0.929838	71.536485	2770.000000	9730	3.000000	7
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	ad-8	NCU09789	alternative	CM002241.1	1125094	1129467	-	promoter	1129268	1130467	1200	1200	0	320	0.742477	2.422440	0.733333	36.027749	6225.000000	9730	6.000000	7
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	ad-8	NCU09789	alternative	CM002241.1	1125094	1129467	-	gene_body	1125094	1129467	4374	4374	0	167	3.507275	12.596700	0.961820	59.984584	3894.000000	9730	5.000000	7
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	ad-8	NCU09789	alternative	CM002241.1	1125094	1129467	-	gene_body_plus_minus_2kb	1123094	1131467	8374	8374	0	870	2.307073	12.596700	0.896107	48.556012	5006.000000	9730	6.000000	7
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	mtr	NCU06619	alternative	CM002239.1	1825042	1827519	-	promoter	1827320	1828519	1200	1200	0	249	1.327497	5.329370	0.792500	58.360740	4052.000000	9730	4.000000	7
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	mtr	NCU06619	alternative	CM002239.1	1825042	1827519	-	gene_body	1825042	1827519	2478	2478	0	89	7.493918	19.864000	0.964084	96.109969	379.000000	9730	1.000000	7
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	mtr	NCU06619	alternative	CM002239.1	1825042	1827519	-	gene_body_plus_minus_2kb	1823042	1829519	6478	6478	0	1469	3.239815	19.864000	0.773232	69.398767	2978.000000	9730	4.000000	7
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	his-3	NCU03139	alternative	CM002236.1	4694770	4697885	+	promoter	4693770	4694969	1200	1200	0	250	2.230663	8.236290	0.791667	76.860226	2252.000000	9730	1.000000	7
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	his-3	NCU03139	alternative	CM002236.1	4694770	4697885	+	gene_body	4694770	4697885	3116	3116	0	65	3.260652	13.565700	0.979140	57.127441	4172.000000	9730	6.000000	7
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	his-3	NCU03139	alternative	CM002236.1	4694770	4697885	+	gene_body_plus_minus_2kb	4692770	4699885	7116	7116	0	810	2.698316	13.565700	0.886172	57.939363	4093.000000	9730	5.000000	7
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	csr-1	NCU00726	exploratory	CM002236.1	7403946	7406381	-	promoter	7406182	7407381	1200	1200	0	20	2.034849	5.329370	0.983333	73.890031	2541.000000	9730	2.000000	7
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	csr-1	NCU00726	exploratory	CM002236.1	7403946	7406381	-	gene_body	7403946	7406381	2436	2436	0	70	5.580357	15.988100	0.971264	84.773895	1482.000000	9730	2.000000	7
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	csr-1	NCU00726	exploratory	CM002236.1	7403946	7406381	-	gene_body_plus_minus_2kb	7401946	7408381	6436	6436	0	150	5.062053	15.988100	0.976694	93.787256	605.000000	9730	1.000000	7
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	pan-2	NCU10048	focal	CM002241.1	3264327	3266119	-	promoter	3265920	3267119	1200	1200	0	1200	0.000000	0.000000	0.000000	4.758479	9267.500000	9730	7.000000	7
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	pan-2	NCU10048	focal	CM002241.1	3264327	3266119	-	gene_body	3264327	3266119	1793	1793	0	1363	0.379146	1.580950	0.239822	39.378212	5899.000000	9730	7.000000	7
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	pan-2	NCU10048	focal	CM002241.1	3264327	3266119	-	gene_body_plus_minus_2kb	3262327	3268119	5793	5793	0	4184	1.112643	17.390499	0.277749	38.268243	6007.000000	9730	7.000000	7
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	ad-3A	NCU03166	alternative	CM002236.1	4771247	4773157	-	promoter	4772958	4774157	1200	1200	0	1047	0.231873	3.161910	0.127500	34.280576	6395.000000	9730	6.000000	7
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	ad-3A	NCU03166	alternative	CM002236.1	4771247	4773157	-	gene_body	4771247	4773157	1911	1911	0	841	1.687673	7.904760	0.559916	55.914697	4290.000000	9730	4.000000	7
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	ad-3A	NCU03166	alternative	CM002236.1	4771247	4773157	-	gene_body_plus_minus_2kb	4769247	4775157	5911	5911	0	3730	1.417535	14.228600	0.368973	41.063720	5735.000000	9730	5.000000	7
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	ad-3B	NCU03194	alternative	CM002236.1	4864849	4867561	-	promoter	4867362	4868561	1200	1200	0	931	0.458476	3.161910	0.224167	48.689620	4993.000000	9730	4.000000	7
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	ad-3B	NCU03194	alternative	CM002236.1	4864849	4867561	-	gene_body	4864849	4867561	2713	2713	0	1643	1.526759	11.066700	0.394397	55.195272	4360.000000	9730	5.000000	7
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	ad-3B	NCU03194	alternative	CM002236.1	4864849	4867561	-	gene_body_plus_minus_2kb	4862849	4869561	6713	6713	0	3893	2.237309	15.809500	0.420080	50.200411	4846.000000	9730	4.000000	7
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	ad-8	NCU09789	alternative	CM002241.1	1125094	1129467	-	promoter	1129268	1130467	1200	1200	0	1007	0.293793	3.161910	0.160833	38.062693	6027.000000	9730	5.000000	7
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	ad-8	NCU09789	alternative	CM002241.1	1125094	1129467	-	gene_body	1125094	1129467	4374	4374	0	1074	5.699961	25.295200	0.754458	72.625899	2664.000000	9730	2.000000	7
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	ad-8	NCU09789	alternative	CM002241.1	1125094	1129467	-	gene_body_plus_minus_2kb	1123094	1131467	8374	8374	0	4207	3.147935	25.295200	0.497612	62.667009	3633.000000	9730	2.000000	7
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	mtr	NCU06619	alternative	CM002239.1	1825042	1827519	-	promoter	1827320	1828519	1200	1200	0	689	1.055286	4.742860	0.425833	61.361768	3760.000000	9730	3.000000	7
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	mtr	NCU06619	alternative	CM002239.1	1825042	1827519	-	gene_body	1825042	1827519	2478	2478	0	659	2.474146	7.904760	0.734060	58.812950	4008.000000	9730	3.000000	7
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	mtr	NCU06619	alternative	CM002239.1	1825042	1827519	-	gene_body_plus_minus_2kb	1823042	1829519	6478	6478	0	3938	1.137270	7.904760	0.392096	38.504625	5984.000000	9730	6.000000	7
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	his-3	NCU03139	alternative	CM002236.1	4694770	4697885	+	promoter	4693770	4694969	1200	1200	0	649	7.633367	34.780998	0.459167	92.101747	769.000000	9730	2.000000	7
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	his-3	NCU03139	alternative	CM002236.1	4694770	4697885	+	gene_body	4694770	4697885	3116	3116	0	1795	1.040607	9.485720	0.423941	52.081192	4663.000000	9730	6.000000	7
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	his-3	NCU03139	alternative	CM002236.1	4694770	4697885	+	gene_body_plus_minus_2kb	4692770	4699885	7116	7116	0	3890	3.132135	34.780998	0.453345	62.451182	3654.000000	9730	3.000000	7
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	csr-1	NCU00726	exploratory	CM002236.1	7403946	7406381	-	promoter	7406182	7407381	1200	1200	0	90	9.131318	28.457100	0.925000	94.917780	495.000000	9730	1.000000	7
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	csr-1	NCU00726	exploratory	CM002236.1	7403946	7406381	-	gene_body	7403946	7406381	2436	2436	0	790	6.824836	31.619101	0.675698	79.306269	2014.000000	9730	1.000000	7
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	csr-1	NCU00726	exploratory	CM002236.1	7403946	7406381	-	gene_body_plus_minus_2kb	7401946	7408381	6436	6436	0	880	9.120692	31.619101	0.863269	98.792395	118.000000	9730	1.000000	7
Sasaki2014_WT_H3K4me2	Sasaki et al. 2014	H3K4me2	all_mapped	Sasaki2014_WT_H3K4me2.q20.all_mapped.cpm.bw	pan-2	NCU10048	focal	CM002241.1	3264327	3266119	-	promoter	3265920	3267119	1200	1200	0	310	0.597562	2.498780	0.741667	47.887975	5071.000000	9730	4.000000	7
Sasaki2014_WT_H3K4me2	Sasaki et al. 2014	H3K4me2	all_mapped	Sasaki2014_WT_H3K4me2.q20.all_mapped.cpm.bw	pan-2	NCU10048	focal	CM002241.1	3264327	3266119	-	gene_body	3264327	3266119	1793	1793	0	324	0.417921	2.498780	0.819297	32.112025	6606.000000	9730	7.000000	7
Sasaki2014_WT_H3K4me2	Sasaki et al. 2014	H3K4me2	all_mapped	Sasaki2014_WT_H3K4me2.q20.all_mapped.cpm.bw	pan-2	NCU10048	focal	CM002241.1	3264327	3266119	-	gene_body_plus_minus_2kb	3262327	3268119	5793	5793	0	870	1.048744	11.130900	0.849819	40.539568	5786.000000	9730	6.000000	7
Sasaki2014_WT_H3K4me2	Sasaki et al. 2014	H3K4me2	all_mapped	Sasaki2014_WT_H3K4me2.q20.all_mapped.cpm.bw	ad-3A	NCU03166	alternative	CM002236.1	4771247	4773157	-	promoter	4772958	4774157	1200	1200	0	290	0.379992	1.135810	0.758333	25.020555	7296.000000	9730	7.000000	7
Sasaki2014_WT_H3K4me2	Sasaki et al. 2014	H3K4me2	all_mapped	Sasaki2014_WT_H3K4me2.q20.all_mapped.cpm.bw	ad-3A	NCU03166	alternative	CM002236.1	4771247	4773157	-	gene_body	4771247	4773157	1911	1911	0	190	0.694522	2.347340	0.900576	48.782117	4984.000000	9730	5.000000	7
Sasaki2014_WT_H3K4me2	Sasaki et al. 2014	H3K4me2	all_mapped	Sasaki2014_WT_H3K4me2.q20.all_mapped.cpm.bw	ad-3A	NCU03166	alternative	CM002236.1	4771247	4773157	-	gene_body_plus_minus_2kb	4769247	4775157	5911	5911	0	730	0.754875	4.997560	0.876501	34.753340	6349.000000	9730	7.000000	7
Sasaki2014_WT_H3K4me2	Sasaki et al. 2014	H3K4me2	all_mapped	Sasaki2014_WT_H3K4me2.q20.all_mapped.cpm.bw	ad-3B	NCU03194	alternative	CM002236.1	4864849	4867561	-	promoter	4867362	4868561	1200	1200	0	70	0.740043	2.120180	0.941667	55.411100	4339.000000	9730	3.000000	7
Sasaki2014_WT_H3K4me2	Sasaki et al. 2014	H3K4me2	all_mapped	Sasaki2014_WT_H3K4me2.q20.all_mapped.cpm.bw	ad-3B	NCU03194	alternative	CM002236.1	4864849	4867561	-	gene_body	4864849	4867561	2713	2713	0	220	0.952020	4.316080	0.918909	52.728674	4600.000000	9730	4.000000	7
Sasaki2014_WT_H3K4me2	Sasaki et al. 2014	H3K4me2	all_mapped	Sasaki2014_WT_H3K4me2.q20.all_mapped.cpm.bw	ad-3B	NCU03194	alternative	CM002236.1	4864849	4867561	-	gene_body_plus_minus_2kb	4862849	4869561	6713	6713	0	600	1.864186	11.812400	0.910621	58.401850	4048.000000	9730	3.000000	7
Sasaki2014_WT_H3K4me2	Sasaki et al. 2014	H3K4me2	all_mapped	Sasaki2014_WT_H3K4me2.q20.all_mapped.cpm.bw	ad-8	NCU09789	alternative	CM002241.1	1125094	1129467	-	promoter	1129268	1130467	1200	1200	0	77	0.501523	2.195900	0.935833	39.254882	5911.000000	9730	6.000000	7
Sasaki2014_WT_H3K4me2	Sasaki et al. 2014	H3K4me2	all_mapped	Sasaki2014_WT_H3K4me2.q20.all_mapped.cpm.bw	ad-8	NCU09789	alternative	CM002241.1	1125094	1129467	-	gene_body	1125094	1129467	4374	4374	0	320	3.419531	10.752300	0.926840	72.194245	2706.000000	9730	2.000000	7
Sasaki2014_WT_H3K4me2	Sasaki et al. 2014	H3K4me2	all_mapped	Sasaki2014_WT_H3K4me2.q20.all_mapped.cpm.bw	ad-8	NCU09789	alternative	CM002241.1	1125094	1129467	-	gene_body_plus_minus_2kb	1123094	1131467	8374	8374	0	1087	1.968059	10.752300	0.870193	60.950668	3800.000000	9730	2.000000	7
