sample_id	study	mark	track_variant	bigwig_file	display_name	locus_tag	role	chrom	gene_start_1based	gene_end_1based	strand	metric	region_start_1based	region_end_1based	region_length_bp	covered_bases	missing_bases	exact_zero_bases	mean_cpm	max_cpm	nonzero_fraction	genome_percentile_midrank	genome_rank_desc	genome_population_n	reporter_set_rank_desc	reporter_set_n
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	mtr	NCU06619	alternative	CM002239.1	1825042	1827519	-	gene_body	1825042	1827519	2478	2478	0	89	7.493918	19.864000	0.964084	96.109969	379.000000	9730	1.000000	7
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	mtr	NCU06619	alternative	CM002239.1	1825042	1827519	-	gene_body_plus_minus_2kb	1823042	1829519	6478	6478	0	1469	3.239815	19.864000	0.773232	69.398767	2978.000000	9730	4.000000	7
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	csr-1	NCU00726	exploratory	CM002236.1	7403946	7406381	-	promoter	7406182	7407381	1200	1200	0	20	2.034849	5.329370	0.983333	73.890031	2541.000000	9730	2.000000	7
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	csr-1	NCU00726	exploratory	CM002236.1	7403946	7406381	-	gene_body	7403946	7406381	2436	2436	0	70	5.580357	15.988100	0.971264	84.773895	1482.000000	9730	2.000000	7
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	csr-1	NCU00726	exploratory	CM002236.1	7403946	7406381	-	gene_body_plus_minus_2kb	7401946	7408381	6436	6436	0	150	5.062053	15.988100	0.976694	93.787256	605.000000	9730	1.000000	7
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	pan-2	NCU10048	focal	CM002241.1	3264327	3266119	-	promoter	3265920	3267119	1200	1200	0	1200	0.000000	0.000000	0.000000	4.758479	9267.500000	9730	7.000000	7
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	pan-2	NCU10048	focal	CM002241.1	3264327	3266119	-	gene_body	3264327	3266119	1793	1793	0	1363	0.379146	1.580950	0.239822	39.378212	5899.000000	9730	7.000000	7
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	pan-2	NCU10048	focal	CM002241.1	3264327	3266119	-	gene_body_plus_minus_2kb	3262327	3268119	5793	5793	0	4184	1.112643	17.390499	0.277749	38.268243	6007.000000	9730	7.000000	7
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	ad-3A	NCU03166	alternative	CM002236.1	4771247	4773157	-	promoter	4772958	4774157	1200	1200	0	1047	0.231873	3.161910	0.127500	34.280576	6395.000000	9730	6.000000	7
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	ad-3A	NCU03166	alternative	CM002236.1	4771247	4773157	-	gene_body	4771247	4773157	1911	1911	0	841	1.687673	7.904760	0.559916	55.914697	4290.000000	9730	4.000000	7
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	ad-3A	NCU03166	alternative	CM002236.1	4771247	4773157	-	gene_body_plus_minus_2kb	4769247	4775157	5911	5911	0	3730	1.417535	14.228600	0.368973	41.063720	5735.000000	9730	5.000000	7
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	ad-3B	NCU03194	alternative	CM002236.1	4864849	4867561	-	promoter	4867362	4868561	1200	1200	0	931	0.458476	3.161910	0.224167	48.689620	4993.000000	9730	4.000000	7
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	ad-3B	NCU03194	alternative	CM002236.1	4864849	4867561	-	gene_body	4864849	4867561	2713	2713	0	1643	1.526759	11.066700	0.394397	55.195272	4360.000000	9730	5.000000	7
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	ad-3B	NCU03194	alternative	CM002236.1	4864849	4867561	-	gene_body_plus_minus_2kb	4862849	4869561	6713	6713	0	3893	2.237309	15.809500	0.420080	50.200411	4846.000000	9730	4.000000	7
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	ad-8	NCU09789	alternative	CM002241.1	1125094	1129467	-	promoter	1129268	1130467	1200	1200	0	1007	0.293793	3.161910	0.160833	38.062693	6027.000000	9730	5.000000	7
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	ad-8	NCU09789	alternative	CM002241.1	1125094	1129467	-	gene_body	1125094	1129467	4374	4374	0	1074	5.699961	25.295200	0.754458	72.625899	2664.000000	9730	2.000000	7
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	ad-8	NCU09789	alternative	CM002241.1	1125094	1129467	-	gene_body_plus_minus_2kb	1123094	1131467	8374	8374	0	4207	3.147935	25.295200	0.497612	62.667009	3633.000000	9730	2.000000	7
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	his-3	NCU03139	alternative	CM002236.1	4694770	4697885	+	promoter	4693770	4694969	1200	1200	0	649	7.633367	34.780998	0.459167	92.101747	769.000000	9730	2.000000	7
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	his-3	NCU03139	alternative	CM002236.1	4694770	4697885	+	gene_body	4694770	4697885	3116	3116	0	1795	1.040607	9.485720	0.423941	52.081192	4663.000000	9730	6.000000	7
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	his-3	NCU03139	alternative	CM002236.1	4694770	4697885	+	gene_body_plus_minus_2kb	4692770	4699885	7116	7116	0	3890	3.132135	34.780998	0.453345	62.451182	3654.000000	9730	3.000000	7
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	mtr	NCU06619	alternative	CM002239.1	1825042	1827519	-	promoter	1827320	1828519	1200	1200	0	689	1.055286	4.742860	0.425833	61.361768	3760.000000	9730	3.000000	7
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	mtr	NCU06619	alternative	CM002239.1	1825042	1827519	-	gene_body	1825042	1827519	2478	2478	0	659	2.474146	7.904760	0.734060	58.812950	4008.000000	9730	3.000000	7
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	mtr	NCU06619	alternative	CM002239.1	1825042	1827519	-	gene_body_plus_minus_2kb	1823042	1829519	6478	6478	0	3938	1.137270	7.904760	0.392096	38.504625	5984.000000	9730	6.000000	7
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	csr-1	NCU00726	exploratory	CM002236.1	7403946	7406381	-	promoter	7406182	7407381	1200	1200	0	90	9.131318	28.457100	0.925000	94.917780	495.000000	9730	1.000000	7
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	csr-1	NCU00726	exploratory	CM002236.1	7403946	7406381	-	gene_body	7403946	7406381	2436	2436	0	790	6.824836	31.619101	0.675698	79.306269	2014.000000	9730	1.000000	7
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	csr-1	NCU00726	exploratory	CM002236.1	7403946	7406381	-	gene_body_plus_minus_2kb	7401946	7408381	6436	6436	0	880	9.120692	31.619101	0.863269	98.792395	118.000000	9730	1.000000	7
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	pan-2	NCU10048	focal	CM002241.1	3264327	3266119	-	promoter	3265920	3267119	1200	1200	0	1040	0.849057	6.367930	0.133333	45.169579	5335.500000	9730	5.000000	7
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	pan-2	NCU10048	focal	CM002241.1	3264327	3266119	-	gene_body	3264327	3266119	1793	1793	0	1713	0.284124	6.367930	0.044618	16.767729	8099.000000	9730	7.000000	7
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	pan-2	NCU10048	focal	CM002241.1	3264327	3266119	-	gene_body_plus_minus_2kb	3262327	3268119	5793	5793	0	4684	2.690953	50.943401	0.191438	64.434738	3461.000000	9730	5.000000	7
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	ad-3A	NCU03166	alternative	CM002236.1	4771247	4773157	-	promoter	4772958	4774157	1200	1200	0	867	1.767101	6.367930	0.277500	72.410072	2685.000000	9730	3.000000	7
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	ad-3A	NCU03166	alternative	CM002236.1	4771247	4773157	-	gene_body	4771247	4773157	1911	1911	0	1571	1.132965	6.367930	0.177917	55.000000	4379.000000	9730	5.000000	7
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	ad-3A	NCU03166	alternative	CM002236.1	4771247	4773157	-	gene_body_plus_minus_2kb	4769247	4775157	5911	5911	0	5044	0.934021	6.367930	0.146676	39.953751	5843.000000	9730	6.000000	7
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	ad-3B	NCU03194	alternative	CM002236.1	4864849	4867561	-	promoter	4867362	4868561	1200	1200	0	1050	1.326654	19.103800	0.125000	64.794450	3426.000000	9730	4.000000	7
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	ad-3B	NCU03194	alternative	CM002236.1	4864849	4867561	-	gene_body	4864849	4867561	2713	2713	0	2223	1.150124	6.367930	0.180612	55.472765	4333.000000	9730	4.000000	7
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	ad-3B	NCU03194	alternative	CM002236.1	4864849	4867561	-	gene_body_plus_minus_2kb	4862849	4869561	6713	6713	0	5003	3.443407	50.943401	0.254730	72.225077	2703.000000	9730	3.000000	7
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	ad-8	NCU09789	alternative	CM002241.1	1125094	1129467	-	promoter	1129268	1130467	1200	1200	0	1117	0.440448	6.367930	0.069167	29.537513	6856.500000	9730	6.000000	7
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	ad-8	NCU09789	alternative	CM002241.1	1125094	1129467	-	gene_body	1125094	1129467	4374	4374	0	2424	7.060920	57.311298	0.445816	86.469681	1317.000000	9730	1.000000	7
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	ad-8	NCU09789	alternative	CM002241.1	1125094	1129467	-	gene_body_plus_minus_2kb	1123094	1131467	8374	8374	0	6174	3.878248	57.311298	0.262718	76.294964	2307.000000	9730	2.000000	7
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	his-3	NCU03139	alternative	CM002236.1	4694770	4697885	+	promoter	4693770	4694969	1200	1200	0	719	3.730551	19.103800	0.400833	85.472765	1414.000000	9730	2.000000	7
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	his-3	NCU03139	alternative	CM002236.1	4694770	4697885	+	gene_body	4694770	4697885	3116	3116	0	2396	1.532718	12.735900	0.231065	61.855087	3712.000000	9730	3.000000	7
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	his-3	NCU03139	alternative	CM002236.1	4694770	4697885	+	gene_body_plus_minus_2kb	4692770	4699885	7116	7116	0	5136	3.105218	44.575500	0.278246	68.710175	3045.000000	9730	4.000000	7
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	mtr	NCU06619	alternative	CM002239.1	1825042	1827519	-	promoter	1827320	1828519	1200	1200	0	1200	0.000000	0.000000	0.000000	7.667009	8984.500000	9730	7.000000	7
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	mtr	NCU06619	alternative	CM002239.1	1825042	1827519	-	gene_body	1825042	1827519	2478	2478	0	2168	0.899426	12.735900	0.125101	48.257965	5035.000000	9730	6.000000	7
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	mtr	NCU06619	alternative	CM002239.1	1825042	1827519	-	gene_body_plus_minus_2kb	1823042	1829519	6478	6478	0	6168	0.344053	12.735900	0.047854	6.654676	9083.000000	9730	7.000000	7
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	csr-1	NCU00726	exploratory	CM002236.1	7403946	7406381	-	promoter	7406182	7407381	1200	1200	0	269	13.436335	44.575500	0.775833	97.363823	257.000000	9730	1.000000	7
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	csr-1	NCU00726	exploratory	CM002236.1	7403946	7406381	-	gene_body	7403946	7406381	2436	2436	0	1481	3.359113	19.103800	0.392036	72.821172	2645.000000	9730	2.000000	7
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	all_mapped	Ferraro2021_WT_H3K4me3.q20.all_mapped.cpm.bw	csr-1	NCU00726	exploratory	CM002236.1	7403946	7406381	-	gene_body_plus_minus_2kb	7401946	7408381	6436	6436	0	3116	6.787450	44.575500	0.515848	92.821172	699.000000	9730	1.000000	7
