sample_id	study	mark	track_variant	bigwig_file	display_name	locus_tag	role	chrom	gene_start_1based	gene_end_1based	strand	metric	region_start_1based	region_end_1based	region_length_bp	covered_bases	missing_bases	exact_zero_bases	mean_cpm	max_cpm	nonzero_fraction	genome_percentile_midrank	genome_rank_desc	genome_population_n	reporter_set_rank_desc	reporter_set_n
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	nonduplicate	Ferraro2021_WT_H3K4me3.q20.nonduplicate.cpm.bw	mus-26	NCU06577	TLS	CM002239.1	1682372	1684719	-	promoter	1684520	1685719	1200	1200	0	710	3.166513	13.102800	0.408333	82.985612	1656.000000	9730	2.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	nonduplicate	Ferraro2021_WT_H3K4me3.q20.nonduplicate.cpm.bw	mus-26	NCU06577	TLS	CM002239.1	1682372	1684719	-	gene_body	1682372	1684719	2348	2348	0	2028	0.892867	6.551410	0.136286	47.620761	5097.000000	9730	4.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	nonduplicate	Ferraro2021_WT_H3K4me3.q20.nonduplicate.cpm.bw	mus-26	NCU06577	TLS	CM002239.1	1682372	1684719	-	gene_body_plus_minus_2kb	1680372	1686719	6348	6348	0	5228	1.248772	13.102800	0.176434	47.517986	5107.000000	9730	4.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	nonduplicate	Ferraro2021_WT_H3K4me3.q20.nonduplicate.cpm.bw	polh	NCU01936	TLS	CM002236.1	1954685	1958363	-	promoter	1958164	1959363	1200	1200	0	1113	0.895358	13.102800	0.072500	48.391572	5022.000000	9730	4.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	nonduplicate	Ferraro2021_WT_H3K4me3.q20.nonduplicate.cpm.bw	polh	NCU01936	TLS	CM002236.1	1954685	1958363	-	gene_body	1954685	1958363	3679	3679	0	3339	0.747918	13.102800	0.092416	41.454265	5697.000000	9730	5.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	nonduplicate	Ferraro2021_WT_H3K4me3.q20.nonduplicate.cpm.bw	polh	NCU01936	TLS	CM002236.1	1954685	1958363	-	gene_body_plus_minus_2kb	1952685	1960363	7679	7679	0	7339	0.358327	13.102800	0.044277	7.250771	9025.000000	9730	8.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	nonduplicate	Ferraro2021_WT_H3K4me3.q20.nonduplicate.cpm.bw	qde-3	NCU08598	RecQ	CM002236.1	9534663	9542052	+	promoter	9533663	9534862	1200	1200	0	980	1.201092	6.551410	0.183333	60.544707	3839.500000	9730	3.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	nonduplicate	Ferraro2021_WT_H3K4me3.q20.nonduplicate.cpm.bw	qde-3	NCU08598	RecQ	CM002236.1	9534663	9542052	+	gene_body	9534663	9542052	7390	7390	0	7140	0.221631	6.551410	0.033829	13.530319	8414.000000	9730	8.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	nonduplicate	Ferraro2021_WT_H3K4me3.q20.nonduplicate.cpm.bw	qde-3	NCU08598	RecQ	CM002236.1	9534663	9542052	+	gene_body_plus_minus_2kb	9532663	9544052	11390	11390	0	10680	0.414137	13.102800	0.062335	10.436793	8715.000000	9730	6.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	nonduplicate	Ferraro2021_WT_H3K4me3.q20.nonduplicate.cpm.bw	recQ2	NCU03337	RecQ	CM002237.1	1049668	1051643	-	promoter	1051444	1052643	1200	1200	0	1200	0.000000	0.000000	0.000000	7.667009	8984.500000	9730	8.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	nonduplicate	Ferraro2021_WT_H3K4me3.q20.nonduplicate.cpm.bw	recQ2	NCU03337	RecQ	CM002237.1	1049668	1051643	-	gene_body	1049668	1051643	1976	1976	0	1886	0.298394	6.551410	0.045547	17.199383	8057.000000	9730	7.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	nonduplicate	Ferraro2021_WT_H3K4me3.q20.nonduplicate.cpm.bw	recQ2	NCU03337	RecQ	CM002237.1	1049668	1051643	-	gene_body_plus_minus_2kb	1047668	1053643	5976	5976	0	5646	0.361775	6.551410	0.055221	7.507708	9000.000000	9730	7.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	nonduplicate	Ferraro2021_WT_H3K4me3.q20.nonduplicate.cpm.bw	mei-3	NCU02741	HR	CM002236.1	3390116	3391799	+	promoter	3389116	3390315	1200	1200	0	1175	0.136488	6.551410	0.020833	16.233299	8151.000000	9730	6.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	nonduplicate	Ferraro2021_WT_H3K4me3.q20.nonduplicate.cpm.bw	mei-3	NCU02741	HR	CM002236.1	3390116	3391799	+	gene_body	3390116	3391799	1684	1684	0	1414	1.050404	6.551410	0.160333	52.553957	4617.000000	9730	3.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	nonduplicate	Ferraro2021_WT_H3K4me3.q20.nonduplicate.cpm.bw	mei-3	NCU02741	HR	CM002236.1	3390116	3391799	+	gene_body_plus_minus_2kb	3388116	3393799	5684	5684	0	4334	3.446287	39.308399	0.237509	72.132580	2712.000000	9730	2.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	nonduplicate	Ferraro2021_WT_H3K4me3.q20.nonduplicate.cpm.bw	mus-11	NCU04275	HR	CM002240.1	5464383	5466903	+	promoter	5463383	5464582	1200	1200	0	722	4.018194	19.654200	0.398333	86.479959	1316.000000	9730	1.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	nonduplicate	Ferraro2021_WT_H3K4me3.q20.nonduplicate.cpm.bw	mus-11	NCU04275	HR	CM002240.1	5464383	5466903	+	gene_body	5464383	5466903	2521	2521	0	2103	1.086271	6.551410	0.165807	53.458376	4529.000000	9730	1.000000	8
Ferraro2021_WT_H3K4me3	Ferraro et al. 2021	H3K4me3	nonduplicate	Ferraro2021_WT_H3K4me3.q20.nonduplicate.cpm.bw	mus-11	NCU04275	HR	CM002240.1	5464383	5466903	+	gene_body_plus_minus_2kb	5462383	5468903	6521	6521	0	4523	5.031348	58.962700	0.306395	85.256937	1435.000000	9730	1.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	mus-9	NCU11188	checkpoint	CM002236.1	7782698	7790990	-	promoter	7790791	7791990	1200	1200	0	0	1.910045	3.922060	1.000000	72.625899	2664.000000	9730	3.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	mus-9	NCU11188	checkpoint	CM002236.1	7782698	7790990	-	gene_body	7782698	7790990	8293	8293	0	0	1.723817	4.706480	1.000000	54.856115	4393.000000	9730	2.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	mus-9	NCU11188	checkpoint	CM002236.1	7782698	7790990	-	gene_body_plus_minus_2kb	7780698	7792990	12293	12293	0	0	1.842187	6.275300	1.000000	48.699897	4992.000000	9730	4.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	uvs-2	NCU05210	TLS	CM002239.1	5741984	5743793	+	promoter	5740984	5742183	1200	1200	0	0	1.793299	4.549590	1.000000	65.668037	3341.000000	9730	4.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	uvs-2	NCU05210	TLS	CM002239.1	5741984	5743793	+	gene_body	5741984	5743793	1810	1810	0	0	1.285744	2.510120	1.000000	8.371017	8916.000000	9730	8.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	uvs-2	NCU05210	TLS	CM002239.1	5741984	5743793	+	gene_body_plus_minus_2kb	5739984	5745793	5810	5810	0	10	1.942158	6.118420	0.998279	52.214800	4650.000000	9730	3.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	mus-26	NCU06577	TLS	CM002239.1	1682372	1684719	-	promoter	1684520	1685719	1200	1200	0	0	2.771069	5.334010	1.000000	87.959918	1172.000000	9730	2.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	mus-26	NCU06577	TLS	CM002239.1	1682372	1684719	-	gene_body	1682372	1684719	2348	2348	0	0	1.585129	2.823890	1.000000	43.150051	5532.000000	9730	5.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	mus-26	NCU06577	TLS	CM002239.1	1682372	1684719	-	gene_body_plus_minus_2kb	1680372	1686719	6348	6348	0	0	1.802593	5.334010	1.000000	47.014388	5156.000000	9730	5.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	polh	NCU01936	TLS	CM002236.1	1954685	1958363	-	promoter	1958164	1959363	1200	1200	0	0	1.692371	4.078950	1.000000	55.863309	4295.000000	9730	5.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	polh	NCU01936	TLS	CM002236.1	1954685	1958363	-	gene_body	1954685	1958363	3679	3679	0	0	1.723790	3.765180	1.000000	54.845838	4394.000000	9730	3.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	polh	NCU01936	TLS	CM002236.1	1954685	1958363	-	gene_body_plus_minus_2kb	1952685	1960363	7679	7679	0	0	1.735862	4.078950	1.000000	44.290853	5421.000000	9730	6.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	qde-3	NCU08598	RecQ	CM002236.1	9534663	9542052	+	promoter	9533663	9534862	1200	1200	0	0	1.535620	2.510120	1.000000	34.116136	6411.000000	9730	7.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	qde-3	NCU08598	RecQ	CM002236.1	9534663	9542052	+	gene_body	9534663	9542052	7390	7390	0	0	1.470323	2.980770	1.000000	29.080164	6901.000000	9730	6.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	qde-3	NCU08598	RecQ	CM002236.1	9534663	9542052	+	gene_body_plus_minus_2kb	9532663	9544052	11390	11390	0	170	1.483016	2.980770	0.985075	19.367934	7846.000000	9730	8.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	recQ2	NCU03337	RecQ	CM002237.1	1049668	1051643	-	promoter	1051444	1052643	1200	1200	0	0	1.463453	2.510120	1.000000	23.057554	7487.000000	9730	8.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	recQ2	NCU03337	RecQ	CM002237.1	1049668	1051643	-	gene_body	1049668	1051643	1976	1976	0	0	1.449576	2.510120	1.000000	26.274409	7174.000000	9730	7.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	recQ2	NCU03337	RecQ	CM002237.1	1049668	1051643	-	gene_body_plus_minus_2kb	1047668	1053643	5976	5976	0	0	1.521493	3.451420	1.000000	24.743063	7323.000000	9730	7.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	mei-3	NCU02741	HR	CM002236.1	3390116	3391799	+	promoter	3389116	3390315	1200	1200	0	0	1.563596	2.980770	1.000000	38.576567	5977.000000	9730	6.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	mei-3	NCU02741	HR	CM002236.1	3390116	3391799	+	gene_body	3390116	3391799	1684	1684	0	0	1.652857	3.608300	1.000000	49.871531	4878.000000	9730	4.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	mei-3	NCU02741	HR	CM002236.1	3390116	3391799	+	gene_body_plus_minus_2kb	3388116	3393799	5684	5684	0	0	2.334387	8.628540	1.000000	65.822199	3326.000000	9730	2.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	mus-11	NCU04275	HR	CM002240.1	5464383	5466903	+	promoter	5463383	5464582	1200	1200	0	0	3.250345	7.059710	1.000000	91.043165	872.000000	9730	1.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	mus-11	NCU04275	HR	CM002240.1	5464383	5466903	+	gene_body	5464383	5466903	2521	2521	0	0	1.757322	3.294530	1.000000	56.603289	4223.000000	9730	1.000000	8
Storck2020_WT_H3K4me3	Storck et al. 2020	H3K4me3	nonduplicate	Storck2020_WT_H3K4me3.q20.nonduplicate.cpm.bw	mus-11	NCU04275	HR	CM002240.1	5464383	5466903	+	gene_body_plus_minus_2kb	5462383	5468903	6521	6521	0	0	3.208430	12.393700	1.000000	88.792395	1091.000000	9730	1.000000	8
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	mus-9	NCU11188	checkpoint	CM002236.1	7782698	7790990	-	promoter	7790791	7791990	1200	1200	0	0	2.919039	8.720780	1.000000	84.198356	1538.000000	9730	4.000000	8
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	mus-9	NCU11188	checkpoint	CM002236.1	7782698	7790990	-	gene_body	7782698	7790990	8293	8293	0	1753	2.076292	16.472601	0.788617	46.079137	5247.000000	9730	7.000000	8
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	mus-9	NCU11188	checkpoint	CM002236.1	7782698	7790990	-	gene_body_plus_minus_2kb	7780698	7792990	12293	12293	0	1790	2.756689	18.410500	0.854389	59.265159	3964.000000	9730	6.000000	8
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	uvs-2	NCU05210	TLS	CM002239.1	5741984	5743793	+	promoter	5740984	5742183	1200	1200	0	0	6.427131	17.926100	1.000000	97.353546	258.000000	9730	2.000000	8
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	uvs-2	NCU05210	TLS	CM002239.1	5741984	5743793	+	gene_body	5741984	5743793	1810	1810	0	100	6.628647	14.534600	0.944751	92.461459	734.000000	9730	1.000000	8
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	uvs-2	NCU05210	TLS	CM002239.1	5741984	5743793	+	gene_body_plus_minus_2kb	5739984	5745793	5810	5810	0	280	4.200200	17.926100	0.951807	85.596095	1402.000000	9730	1.000000	8
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	mus-26	NCU06577	TLS	CM002239.1	1682372	1684719	-	promoter	1684520	1685719	1200	1200	0	100	4.351103	12.112200	0.916667	92.379239	742.000000	9730	3.000000	8
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	mus-26	NCU06577	TLS	CM002239.1	1682372	1684719	-	gene_body	1682372	1684719	2348	2348	0	420	1.282613	3.391420	0.821124	36.901336	6140.000000	9730	8.000000	8
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	mus-26	NCU06577	TLS	CM002239.1	1682372	1684719	-	gene_body_plus_minus_2kb	1680372	1686719	6348	6348	0	600	3.987253	15.988100	0.905482	82.821172	1672.000000	9730	2.000000	8
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	polh	NCU01936	TLS	CM002236.1	1954685	1958363	-	promoter	1958164	1959363	1200	1200	0	70	2.361070	11.143200	0.941667	78.730730	2070.000000	9730	5.000000	8
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	polh	NCU01936	TLS	CM002236.1	1954685	1958363	-	gene_body	1954685	1958363	3679	3679	0	160	4.234099	16.472601	0.956510	68.977390	3019.000000	9730	3.000000	8
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	polh	NCU01936	TLS	CM002236.1	1954685	1958363	-	gene_body_plus_minus_2kb	1952685	1960363	7679	7679	0	960	2.797713	16.472601	0.874984	60.344296	3859.000000	9730	5.000000	8
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	qde-3	NCU08598	RecQ	CM002236.1	9534663	9542052	+	promoter	9533663	9534862	1200	1200	0	148	1.374330	5.813850	0.876667	59.912641	3901.000000	9730	8.000000	8
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	qde-3	NCU08598	RecQ	CM002236.1	9534663	9542052	+	gene_body	9534663	9542052	7390	7390	0	1150	2.385201	14.050100	0.844384	48.741007	4988.000000	9730	6.000000	8
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	qde-3	NCU08598	RecQ	CM002236.1	9534663	9542052	+	gene_body_plus_minus_2kb	9532663	9544052	11390	11390	0	2190	1.968747	14.050100	0.807726	41.351490	5707.000000	9730	8.000000	8
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	recQ2	NCU03337	RecQ	CM002237.1	1049668	1051643	-	promoter	1051444	1052643	1200	1200	0	190	1.483340	3.391420	0.841667	62.893114	3611.000000	9730	7.000000	8
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	recQ2	NCU03337	RecQ	CM002237.1	1049668	1051643	-	gene_body	1049668	1051643	1976	1976	0	143	2.896385	6.298340	0.927632	53.756423	4500.000000	9730	5.000000	8
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	recQ2	NCU03337	RecQ	CM002237.1	1049668	1051643	-	gene_body_plus_minus_2kb	1047668	1053643	5976	5976	0	660	2.116148	6.298340	0.889558	44.331963	5417.000000	9730	7.000000	8
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	mei-3	NCU02741	HR	CM002236.1	3390116	3391799	+	promoter	3389116	3390315	1200	1200	0	160	1.746174	8.720780	0.866667	68.741007	3042.000000	9730	6.000000	8
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	mei-3	NCU02741	HR	CM002236.1	3390116	3391799	+	gene_body	3390116	3391799	1684	1684	0	120	3.954155	10.658700	0.928741	65.513875	3356.000000	9730	4.000000	8
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	mei-3	NCU02741	HR	CM002236.1	3390116	3391799	+	gene_body_plus_minus_2kb	3388116	3393799	5684	5684	0	910	2.839674	14.050100	0.839901	61.166495	3779.000000	9730	4.000000	8
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	mus-11	NCU04275	HR	CM002240.1	5464383	5466903	+	promoter	5463383	5464582	1200	1200	0	0	7.707390	16.957100	1.000000	98.843782	113.000000	9730	1.000000	8
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	mus-11	NCU04275	HR	CM002240.1	5464383	5466903	+	gene_body	5464383	5466903	2521	2521	0	170	4.780496	17.926100	0.932566	76.038027	2332.000000	9730	2.000000	8
Ferraro2021_WT_H3K4me1	Ferraro et al. 2021	H3K4me1	all_mapped	Ferraro2021_WT_H3K4me1.q20.all_mapped.cpm.bw	mus-11	NCU04275	HR	CM002240.1	5464383	5466903	+	gene_body_plus_minus_2kb	5462383	5468903	6521	6521	0	633	3.783477	17.926100	0.902929	79.748201	1971.000000	9730	3.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	mus-9	NCU11188	checkpoint	CM002236.1	7782698	7790990	-	promoter	7790791	7791990	1200	1200	0	410	2.911587	20.552401	0.658333	78.895170	2054.000000	9730	4.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	mus-9	NCU11188	checkpoint	CM002236.1	7782698	7790990	-	gene_body	7782698	7790990	8293	8293	0	6443	2.529753	37.942902	0.223080	59.049332	3985.000000	9730	3.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	mus-9	NCU11188	checkpoint	CM002236.1	7782698	7790990	-	gene_body_plus_minus_2kb	7780698	7792990	12293	12293	0	8393	2.501385	37.942902	0.317254	53.674203	4508.000000	9730	5.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	uvs-2	NCU05210	TLS	CM002239.1	5741984	5743793	+	promoter	5740984	5742183	1200	1200	0	110	7.434430	25.295200	0.908333	91.690647	809.000000	9730	2.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	uvs-2	NCU05210	TLS	CM002239.1	5741984	5743793	+	gene_body	5741984	5743793	1810	1810	0	403	6.812072	25.295200	0.777348	79.162384	2028.000000	9730	1.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	uvs-2	NCU05210	TLS	CM002239.1	5741984	5743793	+	gene_body_plus_minus_2kb	5739984	5745793	5810	5810	0	2273	5.702314	25.295200	0.608778	88.268243	1142.000000	9730	1.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	mus-26	NCU06577	TLS	CM002239.1	1682372	1684719	-	promoter	1684520	1685719	1200	1200	0	211	13.207538	34.780998	0.824167	99.193217	79.000000	9730	1.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	mus-26	NCU06577	TLS	CM002239.1	1682372	1684719	-	gene_body	1682372	1684719	2348	2348	0	2110	0.220849	3.161910	0.101363	27.014388	7102.000000	9730	8.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	mus-26	NCU06577	TLS	CM002239.1	1682372	1684719	-	gene_body_plus_minus_2kb	1680372	1686719	6348	6348	0	3219	4.116504	34.780998	0.492911	74.825283	2450.000000	9730	2.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	polh	NCU01936	TLS	CM002236.1	1954685	1958363	-	promoter	1958164	1959363	1200	1200	0	670	2.783795	17.390499	0.441667	78.042138	2137.000000	9730	5.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	polh	NCU01936	TLS	CM002236.1	1954685	1958363	-	gene_body	1954685	1958363	3679	3679	0	2136	3.707654	26.876200	0.419407	62.841727	3616.000000	9730	2.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	polh	NCU01936	TLS	CM002236.1	1954685	1958363	-	gene_body_plus_minus_2kb	1952685	1960363	7679	7679	0	5036	2.094417	26.876200	0.344185	48.299075	5031.000000	9730	6.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	qde-3	NCU08598	RecQ	CM002236.1	9534663	9542052	+	promoter	9533663	9534862	1200	1200	0	680	1.085588	4.742860	0.433333	61.793422	3718.000000	9730	6.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	qde-3	NCU08598	RecQ	CM002236.1	9534663	9542052	+	gene_body	9534663	9542052	7390	7390	0	4792	1.349051	12.647600	0.351556	54.177801	4459.000000	9730	5.000000	8
Ferraro2021_WT_H3K4me2	Ferraro et al. 2021	H3K4me2	all_mapped	Ferraro2021_WT_H3K4me2.q20.all_mapped.cpm.bw	qde-3	NCU08598	RecQ	CM002236.1	9534663	9542052	+	gene_body_plus_minus_2kb	9532663	9544052	11390	11390	0	7758	1.133733	12.647600	0.318876	38.484070	5986.000000	9730	7.000000	8
