sample_id	study	mark	track_variant	bigwig_file	display_name	locus_tag	role	chrom	gene_start_1based	gene_end_1based	strand	metric	region_start_1based	region_end_1based	region_length_bp	covered_bases	missing_bases	exact_zero_bases	mean_cpm	max_cpm	nonzero_fraction	genome_percentile_midrank	genome_rank_desc	genome_population_n	reporter_set_rank_desc	reporter_set_n
Kamei2021_WT_totalH3_rep1	Kamei et al. 2021 rep1	total H3	nonduplicate	Kamei2021_WT_totalH3_rep1.q20.nonduplicate.cpm.bw	mtr	NCU06619	alternative	CM002239.1	1825042	1827519	-	promoter	1827320	1828519	1200	1200	0	170	3.375546	8.152950	0.858333	15.380267	8234.000000	9730	4.000000	7
Kamei2021_WT_totalH3_rep1	Kamei et al. 2021 rep1	total H3	nonduplicate	Kamei2021_WT_totalH3_rep1.q20.nonduplicate.cpm.bw	mtr	NCU06619	alternative	CM002239.1	1825042	1827519	-	gene_body	1825042	1827519	2478	2478	0	29	6.983852	16.305901	0.988297	41.443988	5698.000000	9730	4.000000	7
Kamei2021_WT_totalH3_rep1	Kamei et al. 2021 rep1	total H3	nonduplicate	Kamei2021_WT_totalH3_rep1.q20.nonduplicate.cpm.bw	mtr	NCU06619	alternative	CM002239.1	1825042	1827519	-	gene_body_plus_minus_2kb	1823042	1829519	6478	6478	0	170	5.837197	16.305901	0.973757	18.299075	7950.000000	9730	4.000000	7
Kamei2021_WT_totalH3_rep1	Kamei et al. 2021 rep1	total H3	nonduplicate	Kamei2021_WT_totalH3_rep1.q20.nonduplicate.cpm.bw	csr-1	NCU00726	exploratory	CM002236.1	7403946	7406381	-	promoter	7406182	7407381	1200	1200	0	100	2.108440	8.152950	0.916667	1.978417	9538.000000	9730	7.000000	7
Kamei2021_WT_totalH3_rep1	Kamei et al. 2021 rep1	total H3	nonduplicate	Kamei2021_WT_totalH3_rep1.q20.nonduplicate.cpm.bw	csr-1	NCU00726	exploratory	CM002236.1	7403946	7406381	-	gene_body	7403946	7406381	2436	2436	0	30	4.504870	12.229400	0.987685	5.123330	9232.000000	9730	7.000000	7
Kamei2021_WT_totalH3_rep1	Kamei et al. 2021 rep1	total H3	nonduplicate	Kamei2021_WT_totalH3_rep1.q20.nonduplicate.cpm.bw	csr-1	NCU00726	exploratory	CM002236.1	7403946	7406381	-	gene_body_plus_minus_2kb	7401946	7408381	6436	6436	0	130	5.541704	19.023500	0.979801	11.885920	8574.000000	9730	6.000000	7
Kamei2021_WT_totalH3_rep2	Kamei et al. 2021 rep2	total H3	nonduplicate	Kamei2021_WT_totalH3_rep2.q20.nonduplicate.cpm.bw	pan-2	NCU10048	focal	CM002241.1	3264327	3266119	-	promoter	3265920	3267119	1200	1200	0	0	4.124998	6.512650	1.000000	18.926002	7889.000000	9730	4.000000	7
Kamei2021_WT_totalH3_rep2	Kamei et al. 2021 rep2	total H3	nonduplicate	Kamei2021_WT_totalH3_rep2.q20.nonduplicate.cpm.bw	pan-2	NCU10048	focal	CM002241.1	3264327	3266119	-	gene_body	3264327	3266119	1793	1793	0	0	9.100531	15.323900	1.000000	94.023638	582.000000	9730	1.000000	7
Kamei2021_WT_totalH3_rep2	Kamei et al. 2021 rep2	total H3	nonduplicate	Kamei2021_WT_totalH3_rep2.q20.nonduplicate.cpm.bw	pan-2	NCU10048	focal	CM002241.1	3264327	3266119	-	gene_body_plus_minus_2kb	3262327	3268119	5793	5793	0	0	6.135307	15.323900	1.000000	23.448099	7449.000000	9730	3.000000	7
Kamei2021_WT_totalH3_rep2	Kamei et al. 2021 rep2	total H3	nonduplicate	Kamei2021_WT_totalH3_rep2.q20.nonduplicate.cpm.bw	ad-3A	NCU03166	alternative	CM002236.1	4771247	4773157	-	promoter	4772958	4774157	1200	1200	0	0	4.988883	8.811240	1.000000	41.608428	5682.000000	9730	2.000000	7
Kamei2021_WT_totalH3_rep2	Kamei et al. 2021 rep2	total H3	nonduplicate	Kamei2021_WT_totalH3_rep2.q20.nonduplicate.cpm.bw	ad-3A	NCU03166	alternative	CM002236.1	4771247	4773157	-	gene_body	4771247	4773157	1911	1911	0	0	5.950535	12.642200	1.000000	12.769784	8488.000000	9730	6.000000	7
Kamei2021_WT_totalH3_rep2	Kamei et al. 2021 rep2	total H3	nonduplicate	Kamei2021_WT_totalH3_rep2.q20.nonduplicate.cpm.bw	ad-3A	NCU03166	alternative	CM002236.1	4771247	4773157	-	gene_body_plus_minus_2kb	4769247	4775157	5911	5911	0	0	5.819628	12.642200	1.000000	13.067831	8459.000000	9730	7.000000	7
Kamei2021_WT_totalH3_rep2	Kamei et al. 2021 rep2	total H3	nonduplicate	Kamei2021_WT_totalH3_rep2.q20.nonduplicate.cpm.bw	ad-3B	NCU03194	alternative	CM002236.1	4864849	4867561	-	promoter	4867362	4868561	1200	1200	0	0	5.286741	10.343600	1.000000	49.460432	4918.000000	9730	1.000000	7
Kamei2021_WT_totalH3_rep2	Kamei et al. 2021 rep2	total H3	nonduplicate	Kamei2021_WT_totalH3_rep2.q20.nonduplicate.cpm.bw	ad-3B	NCU03194	alternative	CM002236.1	4864849	4867561	-	gene_body	4864849	4867561	2713	2713	0	0	6.091145	11.876000	1.000000	15.400822	8232.000000	9730	5.000000	7
Kamei2021_WT_totalH3_rep2	Kamei et al. 2021 rep2	total H3	nonduplicate	Kamei2021_WT_totalH3_rep2.q20.nonduplicate.cpm.bw	ad-3B	NCU03194	alternative	CM002236.1	4864849	4867561	-	gene_body_plus_minus_2kb	4862849	4869561	6713	6713	0	0	6.087780	14.557700	1.000000	21.433710	7645.000000	9730	4.000000	7
Kamei2021_WT_totalH3_rep2	Kamei et al. 2021 rep2	total H3	nonduplicate	Kamei2021_WT_totalH3_rep2.q20.nonduplicate.cpm.bw	ad-8	NCU09789	alternative	CM002241.1	1125094	1129467	-	promoter	1129268	1130467	1200	1200	0	0	4.201619	8.428140	1.000000	20.714286	7715.000000	9730	3.000000	7
Kamei2021_WT_totalH3_rep2	Kamei et al. 2021 rep2	total H3	nonduplicate	Kamei2021_WT_totalH3_rep2.q20.nonduplicate.cpm.bw	ad-8	NCU09789	alternative	CM002241.1	1125094	1129467	-	gene_body	1125094	1129467	4374	4374	0	0	6.810967	12.259100	1.000000	35.842754	6243.000000	9730	4.000000	7
Kamei2021_WT_totalH3_rep2	Kamei et al. 2021 rep2	total H3	nonduplicate	Kamei2021_WT_totalH3_rep2.q20.nonduplicate.cpm.bw	ad-8	NCU09789	alternative	CM002241.1	1125094	1129467	-	gene_body_plus_minus_2kb	1123094	1131467	8374	8374	0	0	5.972135	12.259100	1.000000	17.538541	8024.000000	9730	5.000000	7
Kamei2021_WT_totalH3_rep2	Kamei et al. 2021 rep2	total H3	nonduplicate	Kamei2021_WT_totalH3_rep2.q20.nonduplicate.cpm.bw	his-3	NCU03139	alternative	CM002236.1	4694770	4697885	+	promoter	4693770	4694969	1200	1200	0	0	3.491292	9.577430	1.000000	7.168551	9033.000000	9730	7.000000	7
Kamei2021_WT_totalH3_rep2	Kamei et al. 2021 rep2	total H3	nonduplicate	Kamei2021_WT_totalH3_rep2.q20.nonduplicate.cpm.bw	his-3	NCU03139	alternative	CM002236.1	4694770	4697885	+	gene_body	4694770	4697885	3116	3116	0	0	8.541859	14.557700	1.000000	87.949640	1173.000000	9730	2.000000	7
Kamei2021_WT_totalH3_rep2	Kamei et al. 2021 rep2	total H3	nonduplicate	Kamei2021_WT_totalH3_rep2.q20.nonduplicate.cpm.bw	his-3	NCU03139	alternative	CM002236.1	4694770	4697885	+	gene_body_plus_minus_2kb	4692770	4699885	7116	7116	0	0	7.501133	15.707000	1.000000	85.719424	1390.000000	9730	1.000000	7
Kamei2021_WT_totalH3_rep2	Kamei et al. 2021 rep2	total H3	nonduplicate	Kamei2021_WT_totalH3_rep2.q20.nonduplicate.cpm.bw	mtr	NCU06619	alternative	CM002239.1	1825042	1827519	-	promoter	1827320	1828519	1200	1200	0	0	3.846296	8.811240	1.000000	13.026721	8463.000000	9730	6.000000	7
Kamei2021_WT_totalH3_rep2	Kamei et al. 2021 rep2	total H3	nonduplicate	Kamei2021_WT_totalH3_rep2.q20.nonduplicate.cpm.bw	mtr	NCU06619	alternative	CM002239.1	1825042	1827519	-	gene_body	1825042	1827519	2478	2478	0	0	7.646636	13.408400	1.000000	65.842754	3324.000000	9730	3.000000	7
Kamei2021_WT_totalH3_rep2	Kamei et al. 2021 rep2	total H3	nonduplicate	Kamei2021_WT_totalH3_rep2.q20.nonduplicate.cpm.bw	mtr	NCU06619	alternative	CM002239.1	1825042	1827519	-	gene_body_plus_minus_2kb	1823042	1829519	6478	6478	0	0	5.955156	13.408400	1.000000	17.014388	8075.000000	9730	6.000000	7
Kamei2021_WT_totalH3_rep2	Kamei et al. 2021 rep2	total H3	nonduplicate	Kamei2021_WT_totalH3_rep2.q20.nonduplicate.cpm.bw	csr-1	NCU00726	exploratory	CM002236.1	7403946	7406381	-	promoter	7406182	7407381	1200	1200	0	0	4.043271	6.895750	1.000000	17.096608	8067.000000	9730	5.000000	7
Kamei2021_WT_totalH3_rep2	Kamei et al. 2021 rep2	total H3	nonduplicate	Kamei2021_WT_totalH3_rep2.q20.nonduplicate.cpm.bw	csr-1	NCU00726	exploratory	CM002236.1	7403946	7406381	-	gene_body	7403946	7406381	2436	2436	0	0	5.755736	11.109800	1.000000	9.922919	8765.000000	9730	7.000000	7
Kamei2021_WT_totalH3_rep2	Kamei et al. 2021 rep2	total H3	nonduplicate	Kamei2021_WT_totalH3_rep2.q20.nonduplicate.cpm.bw	csr-1	NCU00726	exploratory	CM002236.1	7403946	7406381	-	gene_body_plus_minus_2kb	7401946	7408381	6436	6436	0	0	6.606401	13.408400	1.000000	45.493320	5304.000000	9730	2.000000	7
Ferraro2021_WT_ATAC_rep1	Ferraro et al. 2021 rep1	ATAC	nonduplicate	Ferraro2021_WT_ATAC_rep1.q20.nonduplicate.cpm.bw	pan-2	NCU10048	focal	CM002241.1	3264327	3266119	-	promoter	3265920	3267119	1200	1200	0	159	0.428794	1.883850	0.867500	59.254882	3965.000000	9730	6.000000	7
Ferraro2021_WT_ATAC_rep1	Ferraro et al. 2021 rep1	ATAC	nonduplicate	Ferraro2021_WT_ATAC_rep1.q20.nonduplicate.cpm.bw	pan-2	NCU10048	focal	CM002241.1	3264327	3266119	-	gene_body	3264327	3266119	1793	1793	0	510	0.096224	0.418633	0.715561	18.350462	7945.000000	9730	7.000000	7
Ferraro2021_WT_ATAC_rep1	Ferraro et al. 2021 rep1	ATAC	nonduplicate	Ferraro2021_WT_ATAC_rep1.q20.nonduplicate.cpm.bw	pan-2	NCU10048	focal	CM002241.1	3264327	3266119	-	gene_body_plus_minus_2kb	3262327	3268119	5793	5793	0	890	0.311816	4.029350	0.846366	74.989723	2434.000000	9730	4.000000	7
Ferraro2021_WT_ATAC_rep1	Ferraro et al. 2021 rep1	ATAC	nonduplicate	Ferraro2021_WT_ATAC_rep1.q20.nonduplicate.cpm.bw	ad-3A	NCU03166	alternative	CM002236.1	4771247	4773157	-	promoter	4772958	4774157	1200	1200	0	40	0.835828	4.134000	0.966667	81.454265	1805.000000	9730	3.000000	7
Ferraro2021_WT_ATAC_rep1	Ferraro et al. 2021 rep1	ATAC	nonduplicate	Ferraro2021_WT_ATAC_rep1.q20.nonduplicate.cpm.bw	ad-3A	NCU03166	alternative	CM002236.1	4771247	4773157	-	gene_body	4771247	4773157	1911	1911	0	300	0.276926	3.610710	0.843014	88.967112	1074.000000	9730	2.000000	7
Ferraro2021_WT_ATAC_rep1	Ferraro et al. 2021 rep1	ATAC	nonduplicate	Ferraro2021_WT_ATAC_rep1.q20.nonduplicate.cpm.bw	ad-3A	NCU03166	alternative	CM002236.1	4771247	4773157	-	gene_body_plus_minus_2kb	4769247	4775157	5911	5911	0	544	0.468032	4.134000	0.907968	89.665982	1006.000000	9730	2.000000	7
Ferraro2021_WT_ATAC_rep1	Ferraro et al. 2021 rep1	ATAC	nonduplicate	Ferraro2021_WT_ATAC_rep1.q20.nonduplicate.cpm.bw	ad-3B	NCU03194	alternative	CM002236.1	4864849	4867561	-	promoter	4867362	4868561	1200	1200	0	260	0.180710	1.098910	0.783333	31.670092	6649.000000	9730	7.000000	7
Ferraro2021_WT_ATAC_rep1	Ferraro et al. 2021 rep1	ATAC	nonduplicate	Ferraro2021_WT_ATAC_rep1.q20.nonduplicate.cpm.bw	ad-3B	NCU03194	alternative	CM002236.1	4864849	4867561	-	gene_body	4864849	4867561	2713	2713	0	611	0.132241	1.098910	0.774788	56.356629	4247.000000	9730	6.000000	7
Ferraro2021_WT_ATAC_rep1	Ferraro et al. 2021 rep1	ATAC	nonduplicate	Ferraro2021_WT_ATAC_rep1.q20.nonduplicate.cpm.bw	ad-3B	NCU03194	alternative	CM002236.1	4864849	4867561	-	gene_body_plus_minus_2kb	4862849	4869561	6713	6713	0	1350	0.221290	4.290990	0.798898	55.894142	4292.000000	9730	6.000000	7
Ferraro2021_WT_ATAC_rep1	Ferraro et al. 2021 rep1	ATAC	nonduplicate	Ferraro2021_WT_ATAC_rep1.q20.nonduplicate.cpm.bw	ad-8	NCU09789	alternative	CM002241.1	1125094	1129467	-	promoter	1129268	1130467	1200	1200	0	130	0.566289	3.349070	0.891667	69.080164	3009.000000	9730	4.000000	7
Ferraro2021_WT_ATAC_rep1	Ferraro et al. 2021 rep1	ATAC	nonduplicate	Ferraro2021_WT_ATAC_rep1.q20.nonduplicate.cpm.bw	ad-8	NCU09789	alternative	CM002241.1	1125094	1129467	-	gene_body	1125094	1129467	4374	4374	0	820	0.181848	3.349070	0.812529	77.291881	2210.000000	9730	4.000000	7
Ferraro2021_WT_ATAC_rep1	Ferraro et al. 2021 rep1	ATAC	nonduplicate	Ferraro2021_WT_ATAC_rep1.q20.nonduplicate.cpm.bw	ad-8	NCU09789	alternative	CM002241.1	1125094	1129467	-	gene_body_plus_minus_2kb	1123094	1131467	8374	8374	0	1580	0.203311	3.349070	0.811321	50.940391	4774.000000	9730	7.000000	7
Ferraro2021_WT_ATAC_rep1	Ferraro et al. 2021 rep1	ATAC	nonduplicate	Ferraro2021_WT_ATAC_rep1.q20.nonduplicate.cpm.bw	his-3	NCU03139	alternative	CM002236.1	4694770	4697885	+	promoter	4693770	4694969	1200	1200	0	80	1.181636	5.651550	0.933333	90.806783	895.000000	9730	2.000000	7
Ferraro2021_WT_ATAC_rep1	Ferraro et al. 2021 rep1	ATAC	nonduplicate	Ferraro2021_WT_ATAC_rep1.q20.nonduplicate.cpm.bw	his-3	NCU03139	alternative	CM002236.1	4694770	4697885	+	gene_body	4694770	4697885	3116	3116	0	635	0.132553	1.726860	0.796213	56.572456	4226.000000	9730	5.000000	7
Ferraro2021_WT_ATAC_rep1	Ferraro et al. 2021 rep1	ATAC	nonduplicate	Ferraro2021_WT_ATAC_rep1.q20.nonduplicate.cpm.bw	his-3	NCU03139	alternative	CM002236.1	4694770	4697885	+	gene_body_plus_minus_2kb	4692770	4699885	7116	7116	0	1110	0.432591	5.651550	0.844013	87.394656	1227.000000	9730	3.000000	7
Ferraro2021_WT_ATAC_rep1	Ferraro et al. 2021 rep1	ATAC	nonduplicate	Ferraro2021_WT_ATAC_rep1.q20.nonduplicate.cpm.bw	mtr	NCU06619	alternative	CM002239.1	1825042	1827519	-	promoter	1827320	1828519	1200	1200	0	10	1.725467	7.483070	0.991667	96.500514	341.000000	9730	1.000000	7
Ferraro2021_WT_ATAC_rep1	Ferraro et al. 2021 rep1	ATAC	nonduplicate	Ferraro2021_WT_ATAC_rep1.q20.nonduplicate.cpm.bw	mtr	NCU06619	alternative	CM002239.1	1825042	1827519	-	gene_body	1825042	1827519	2478	2478	0	640	0.206022	2.668790	0.741727	82.019527	1750.000000	9730	3.000000	7
Ferraro2021_WT_ATAC_rep1	Ferraro et al. 2021 rep1	ATAC	nonduplicate	Ferraro2021_WT_ATAC_rep1.q20.nonduplicate.cpm.bw	mtr	NCU06619	alternative	CM002239.1	1825042	1827519	-	gene_body_plus_minus_2kb	1823042	1829519	6478	6478	0	859	0.596413	7.483070	0.867397	94.475848	538.000000	9730	1.000000	7
Ferraro2021_WT_ATAC_rep1	Ferraro et al. 2021 rep1	ATAC	nonduplicate	Ferraro2021_WT_ATAC_rep1.q20.nonduplicate.cpm.bw	csr-1	NCU00726	exploratory	CM002236.1	7403946	7406381	-	promoter	7406182	7407381	1200	1200	0	80	0.507680	4.238660	0.933333	65.154162	3391.000000	9730	5.000000	7
Ferraro2021_WT_ATAC_rep1	Ferraro et al. 2021 rep1	ATAC	nonduplicate	Ferraro2021_WT_ATAC_rep1.q20.nonduplicate.cpm.bw	csr-1	NCU00726	exploratory	CM002236.1	7403946	7406381	-	gene_body	7403946	7406381	2436	2436	0	270	0.332556	4.290990	0.889163	91.988695	780.000000	9730	1.000000	7
Ferraro2021_WT_ATAC_rep1	Ferraro et al. 2021 rep1	ATAC	nonduplicate	Ferraro2021_WT_ATAC_rep1.q20.nonduplicate.cpm.bw	csr-1	NCU00726	exploratory	CM002236.1	7403946	7406381	-	gene_body_plus_minus_2kb	7401946	7408381	6436	6436	0	1080	0.263727	4.290990	0.832194	66.079137	3301.000000	9730	5.000000	7
Ferraro2021_WT_ATAC_rep2	Ferraro et al. 2021 rep2	ATAC	nonduplicate	Ferraro2021_WT_ATAC_rep2.q20.nonduplicate.cpm.bw	pan-2	NCU10048	focal	CM002241.1	3264327	3266119	-	promoter	3265920	3267119	1200	1200	0	49	0.308260	1.200540	0.959167	54.958890	4383.000000	9730	6.000000	7
Ferraro2021_WT_ATAC_rep2	Ferraro et al. 2021 rep2	ATAC	nonduplicate	Ferraro2021_WT_ATAC_rep2.q20.nonduplicate.cpm.bw	pan-2	NCU10048	focal	CM002241.1	3264327	3266119	-	gene_body	3264327	3266119	1793	1793	0	190	0.168427	0.909501	0.894032	24.825283	7315.000000	9730	7.000000	7
Ferraro2021_WT_ATAC_rep2	Ferraro et al. 2021 rep2	ATAC	nonduplicate	Ferraro2021_WT_ATAC_rep2.q20.nonduplicate.cpm.bw	pan-2	NCU10048	focal	CM002241.1	3264327	3266119	-	gene_body_plus_minus_2kb	3262327	3268119	5793	5793	0	340	0.260589	1.600720	0.941308	66.932169	3218.000000	9730	4.000000	7
Ferraro2021_WT_ATAC_rep2	Ferraro et al. 2021 rep2	ATAC	nonduplicate	Ferraro2021_WT_ATAC_rep2.q20.nonduplicate.cpm.bw	ad-3A	NCU03166	alternative	CM002236.1	4771247	4773157	-	promoter	4772958	4774157	1200	1200	0	20	0.551855	2.219180	0.983333	80.210689	1926.000000	9730	3.000000	7
Ferraro2021_WT_ATAC_rep2	Ferraro et al. 2021 rep2	ATAC	nonduplicate	Ferraro2021_WT_ATAC_rep2.q20.nonduplicate.cpm.bw	ad-3A	NCU03166	alternative	CM002236.1	4771247	4773157	-	gene_body	4771247	4773157	1911	1911	0	140	0.252052	2.219180	0.926740	85.113052	1449.000000	9730	3.000000	7
Ferraro2021_WT_ATAC_rep2	Ferraro et al. 2021 rep2	ATAC	nonduplicate	Ferraro2021_WT_ATAC_rep2.q20.nonduplicate.cpm.bw	ad-3A	NCU03166	alternative	CM002236.1	4771247	4773157	-	gene_body_plus_minus_2kb	4769247	4775157	5911	5911	0	254	0.358612	2.401080	0.957029	86.726619	1292.000000	9730	2.000000	7
Ferraro2021_WT_ATAC_rep2	Ferraro et al. 2021 rep2	ATAC	nonduplicate	Ferraro2021_WT_ATAC_rep2.q20.nonduplicate.cpm.bw	ad-3B	NCU03194	alternative	CM002236.1	4864849	4867561	-	promoter	4867362	4868561	1200	1200	0	90	0.195361	0.909501	0.925000	27.096608	7094.000000	9730	7.000000	7
Ferraro2021_WT_ATAC_rep2	Ferraro et al. 2021 rep2	ATAC	nonduplicate	Ferraro2021_WT_ATAC_rep2.q20.nonduplicate.cpm.bw	ad-3B	NCU03194	alternative	CM002236.1	4864849	4867561	-	gene_body	4864849	4867561	2713	2713	0	180	0.183724	1.164160	0.933653	44.054471	5444.000000	9730	6.000000	7
Ferraro2021_WT_ATAC_rep2	Ferraro et al. 2021 rep2	ATAC	nonduplicate	Ferraro2021_WT_ATAC_rep2.q20.nonduplicate.cpm.bw	ad-3B	NCU03194	alternative	CM002236.1	4864849	4867561	-	gene_body_plus_minus_2kb	4862849	4869561	6713	6713	0	390	0.238874	2.910400	0.941904	57.929085	4094.000000	9730	6.000000	7
Ferraro2021_WT_ATAC_rep2	Ferraro et al. 2021 rep2	ATAC	nonduplicate	Ferraro2021_WT_ATAC_rep2.q20.nonduplicate.cpm.bw	ad-8	NCU09789	alternative	CM002241.1	1125094	1129467	-	promoter	1129268	1130467	1200	1200	0	70	0.446747	3.128680	0.941667	72.194245	2706.000000	9730	4.000000	7
Ferraro2021_WT_ATAC_rep2	Ferraro et al. 2021 rep2	ATAC	nonduplicate	Ferraro2021_WT_ATAC_rep2.q20.nonduplicate.cpm.bw	ad-8	NCU09789	alternative	CM002241.1	1125094	1129467	-	gene_body	1125094	1129467	4374	4374	0	300	0.228452	3.128680	0.931413	78.977390	2046.000000	9730	4.000000	7
Ferraro2021_WT_ATAC_rep2	Ferraro et al. 2021 rep2	ATAC	nonduplicate	Ferraro2021_WT_ATAC_rep2.q20.nonduplicate.cpm.bw	ad-8	NCU09789	alternative	CM002241.1	1125094	1129467	-	gene_body_plus_minus_2kb	1123094	1131467	8374	8374	0	630	0.232512	3.128680	0.924767	55.133607	4366.000000	9730	7.000000	7
Ferraro2021_WT_ATAC_rep2	Ferraro et al. 2021 rep2	ATAC	nonduplicate	Ferraro2021_WT_ATAC_rep2.q20.nonduplicate.cpm.bw	his-3	NCU03139	alternative	CM002236.1	4694770	4697885	+	promoter	4693770	4694969	1200	1200	0	20	0.721234	3.128680	0.983333	88.124358	1156.000000	9730	2.000000	7
Ferraro2021_WT_ATAC_rep2	Ferraro et al. 2021 rep2	ATAC	nonduplicate	Ferraro2021_WT_ATAC_rep2.q20.nonduplicate.cpm.bw	his-3	NCU03139	alternative	CM002236.1	4694770	4697885	+	gene_body	4694770	4697885	3116	3116	0	200	0.205216	1.382440	0.935815	65.966084	3312.000000	9730	5.000000	7
Ferraro2021_WT_ATAC_rep2	Ferraro et al. 2021 rep2	ATAC	nonduplicate	Ferraro2021_WT_ATAC_rep2.q20.nonduplicate.cpm.bw	his-3	NCU03139	alternative	CM002236.1	4694770	4697885	+	gene_body_plus_minus_2kb	4692770	4699885	7116	7116	0	350	0.350830	3.128680	0.950815	85.760534	1386.000000	9730	3.000000	7
Ferraro2021_WT_ATAC_rep2	Ferraro et al. 2021 rep2	ATAC	nonduplicate	Ferraro2021_WT_ATAC_rep2.q20.nonduplicate.cpm.bw	mtr	NCU06619	alternative	CM002239.1	1825042	1827519	-	promoter	1827320	1828519	1200	1200	0	0	1.158097	5.784430	1.000000	96.079137	382.000000	9730	1.000000	7
Ferraro2021_WT_ATAC_rep2	Ferraro et al. 2021 rep2	ATAC	nonduplicate	Ferraro2021_WT_ATAC_rep2.q20.nonduplicate.cpm.bw	mtr	NCU06619	alternative	CM002239.1	1825042	1827519	-	gene_body	1825042	1827519	2478	2478	0	180	0.256906	1.964520	0.927361	86.089414	1354.000000	9730	2.000000	7
Ferraro2021_WT_ATAC_rep2	Ferraro et al. 2021 rep2	ATAC	nonduplicate	Ferraro2021_WT_ATAC_rep2.q20.nonduplicate.cpm.bw	mtr	NCU06619	alternative	CM002239.1	1825042	1827519	-	gene_body_plus_minus_2kb	1823042	1829519	6478	6478	0	310	0.486576	5.784430	0.952146	94.465570	539.000000	9730	1.000000	7
Ferraro2021_WT_ATAC_rep2	Ferraro et al. 2021 rep2	ATAC	nonduplicate	Ferraro2021_WT_ATAC_rep2.q20.nonduplicate.cpm.bw	csr-1	NCU00726	exploratory	CM002236.1	7403946	7406381	-	promoter	7406182	7407381	1200	1200	0	40	0.356918	1.709860	0.966667	62.255910	3673.000000	9730	5.000000	7
Ferraro2021_WT_ATAC_rep2	Ferraro et al. 2021 rep2	ATAC	nonduplicate	Ferraro2021_WT_ATAC_rep2.q20.nonduplicate.cpm.bw	csr-1	NCU00726	exploratory	CM002236.1	7403946	7406381	-	gene_body	7403946	7406381	2436	2436	0	70	0.280915	2.437460	0.971264	89.254882	1046.000000	9730	1.000000	7
Ferraro2021_WT_ATAC_rep2	Ferraro et al. 2021 rep2	ATAC	nonduplicate	Ferraro2021_WT_ATAC_rep2.q20.nonduplicate.cpm.bw	csr-1	NCU00726	exploratory	CM002236.1	7403946	7406381	-	gene_body_plus_minus_2kb	7401946	7408381	6436	6436	0	350	0.243728	2.437460	0.945618	60.159301	3877.000000	9730	5.000000	7
Kamei2021_WT_MNase_rep1	Kamei et al. 2021 rep1	MNase	all_mapped	Kamei2021_WT_MNase_rep1.q20.all_mapped.cpm.bw	pan-2	NCU10048	focal	CM002241.1	3264327	3266119	-	promoter	3265920	3267119	1200	1200	0	1167	0.038763	2.448210	0.027500	57.559096	4130.000000	9730	5.000000	7
Kamei2021_WT_MNase_rep1	Kamei et al. 2021 rep1	MNase	all_mapped	Kamei2021_WT_MNase_rep1.q20.all_mapped.cpm.bw	pan-2	NCU10048	focal	CM002241.1	3264327	3266119	-	gene_body	3264327	3266119	1793	1793	0	1721	0.064175	4.896410	0.040156	81.382323	1812.000000	9730	1.000000	7
Kamei2021_WT_MNase_rep1	Kamei et al. 2021 rep1	MNase	all_mapped	Kamei2021_WT_MNase_rep1.q20.all_mapped.cpm.bw	pan-2	NCU10048	focal	CM002241.1	3264327	3266119	-	gene_body_plus_minus_2kb	3262327	3268119	5793	5793	0	5616	0.043952	4.896410	0.030554	57.456321	4140.000000	9730	6.000000	7
Kamei2021_WT_MNase_rep1	Kamei et al. 2021 rep1	MNase	all_mapped	Kamei2021_WT_MNase_rep1.q20.all_mapped.cpm.bw	ad-3A	NCU03166	alternative	CM002236.1	4771247	4773157	-	promoter	4772958	4774157	1200	1200	0	1161	0.044884	2.448210	0.032500	66.187050	3290.500000	9730	4.000000	7
Kamei2021_WT_MNase_rep1	Kamei et al. 2021 rep1	MNase	all_mapped	Kamei2021_WT_MNase_rep1.q20.all_mapped.cpm.bw	ad-3A	NCU03166	alternative	CM002236.1	4771247	4773157	-	gene_body	4771247	4773157	1911	1911	0	1855	0.038433	2.448210	0.029304	32.266187	6591.000000	9730	7.000000	7
Kamei2021_WT_MNase_rep1	Kamei et al. 2021 rep1	MNase	all_mapped	Kamei2021_WT_MNase_rep1.q20.all_mapped.cpm.bw	ad-3A	NCU03166	alternative	CM002236.1	4771247	4773157	-	gene_body_plus_minus_2kb	4769247	4775157	5911	5911	0	5700	0.048873	3.672310	0.035696	72.697842	2657.000000	9730	3.000000	7
Kamei2021_WT_MNase_rep1	Kamei et al. 2021 rep1	MNase	all_mapped	Kamei2021_WT_MNase_rep1.q20.all_mapped.cpm.bw	ad-3B	NCU03194	alternative	CM002236.1	4864849	4867561	-	promoter	4867362	4868561	1200	1200	0	1177	0.024482	2.448210	0.019167	32.091470	6608.000000	9730	7.000000	7
Kamei2021_WT_MNase_rep1	Kamei et al. 2021 rep1	MNase	all_mapped	Kamei2021_WT_MNase_rep1.q20.all_mapped.cpm.bw	ad-3B	NCU03194	alternative	CM002236.1	4864849	4867561	-	gene_body	4864849	4867561	2713	2713	0	2607	0.052339	2.448210	0.039071	61.587873	3738.000000	9730	4.000000	7
Kamei2021_WT_MNase_rep1	Kamei et al. 2021 rep1	MNase	all_mapped	Kamei2021_WT_MNase_rep1.q20.all_mapped.cpm.bw	ad-3B	NCU03194	alternative	CM002236.1	4864849	4867561	-	gene_body_plus_minus_2kb	4862849	4869561	6713	6713	0	6514	0.039387	2.448210	0.029644	41.618705	5681.000000	9730	7.000000	7
